date,residual_generationAT,residual_generationBE,residual_generationFRA,residual_generationGER,residual_generationNL
2020-05-25 08:00:00,5850.0,1097.0,49662.0,28563.25,2062.5
2020-05-25 09:00:00,5633.0,1593.0,49477.0,31569.25,2660.25
2020-05-25 10:00:00,5528.0,1991.0,48315.0,34103.0,3323.5
2020-05-25 11:00:00,5442.0,2167.0,47655.0,35818.5,3818.5
2020-05-25 12:00:00,5353.0,2371.0,47597.0,36496.5,4031.5
2020-05-25 13:00:00,5052.0,2534.0,47155.0,36671.5,4005.5
2020-05-25 14:00:00,4848.0,2561.0,46466.0,36331.5,3748.75
2020-05-25 15:00:00,4895.0,2441.0,45428.0,34744.0,3222.5
2020-05-25 16:00:00,4962.0,2198.0,45325.0,31841.5,2470.25
2020-05-25 17:00:00,5481.0,1834.0,46320.0,27160.0,1702.5
2020-05-25 18:00:00,6239.0,1346.0,47928.0,20644.75,1028.25
2020-05-25 19:00:00,7329.0,804.0,49325.0,13961.75,531.5
2020-05-25 20:00:00,8095.0,423.0,49173.0,9303.5,291.0
2020-05-25 21:00:00,8061.0,273.0,48961.0,6987.0,220.75
2020-05-25 22:00:00,7435.0,244.0,50188.0,6091.5,187.5
2020-05-25 23:00:00,6145.0,227.0,50006.0,5305.0,174.75
2020-05-26 00:00:00,5457.0,238.0,49161.0,4832.0,37.5
2020-05-26 01:00:00,5479.0,152.0,47597.0,4154.75,24.75
2020-05-26 02:00:00,5414.0,102.0,45481.0,3706.25,22.25
2020-05-26 03:00:00,5427.0,74.0,43486.0,3157.75,26.25
2020-05-26 04:00:00,5591.0,69.0,41708.0,2637.25,147.5
2020-05-26 05:00:00,5645.0,87.0,42915.0,2554.25,469.0
2020-05-26 06:00:00,8194.0,199.0,45890.0,3910.5,944.75
2020-05-26 07:00:00,8253.0,522.0,48880.0,7680.0,1697.0
2020-05-26 08:00:00,8169.0,1113.0,51085.0,13656.75,2519.5
2020-05-26 09:00:00,6773.0,1773.0,51106.0,19615.0,3248.5
2020-05-26 10:00:00,5826.0,2322.0,50256.0,24203.0,3739.75
2020-05-26 11:00:00,5640.0,2787.0,49666.0,26841.0,3919.25
2020-05-26 12:00:00,5106.0,3090.0,49706.0,28020.75,3829.0
2020-05-26 13:00:00,5066.0,3196.0,48067.0,28231.25,3571.0
2020-05-26 14:00:00,5165.0,3157.0,47429.0,27475.75,3123.75
2020-05-26 15:00:00,5120.0,2942.0,46533.0,25266.5,2474.5
2020-05-26 16:00:00,5211.0,2548.0,45830.0,21843.25,1732.0
2020-05-26 17:00:00,6000.0,2057.0,45924.0,16853.5,1120.5
2020-05-26 18:00:00,8043.0,1469.0,48257.0,10800.0,660.0
2020-05-26 19:00:00,8310.0,984.0,50233.0,5599.25,374.75
2020-05-26 20:00:00,8377.0,640.0,49994.0,2947.5,260.5
2020-05-26 21:00:00,8343.0,497.0,49312.0,2116.25,247.75
2020-05-26 22:00:00,8153.0,476.0,51255.0,2194.25,220.0
2020-05-26 23:00:00,6193.0,439.0,51121.0,2073.75,213.0
2020-05-27 00:00:00,5622.0,288.0,48568.0,1712.25,205.25
2020-05-27 01:00:00,5548.0,235.0,46204.0,1562.0,202.75
2020-05-27 02:00:00,5443.0,214.0,44253.0,1524.5,218.25
2020-05-27 03:00:00,5431.0,176.0,43507.0,1449.25,247.25
2020-05-27 04:00:00,5456.0,138.0,43302.0,1477.25,369.0
2020-05-27 05:00:00,5498.0,154.0,44767.0,1897.75,666.75
2020-05-27 06:00:00,7277.0,288.0,46304.0,3886.5,1132.25
2020-05-27 07:00:00,8318.0,624.0,48808.0,8892.25,1804.75
2020-05-27 08:00:00,7777.0,1202.0,50676.0,15836.25,2391.75
2020-05-27 09:00:00,6303.0,1844.0,51067.0,22455.75,2896.5
2020-05-27 10:00:00,5563.0,2384.0,50915.0,27595.75,3341.5
2020-05-27 11:00:00,5821.0,2844.0,51010.0,30518.5,3674.75
2020-05-27 12:00:00,5469.0,3184.0,49869.0,31879.75,3834.75
2020-05-27 13:00:00,5328.0,3325.0,48640.0,31967.5,3871.0
2020-05-27 14:00:00,5345.0,3237.0,47656.0,31098.75,3794.25
2020-05-27 15:00:00,5354.0,3086.0,46708.0,29287.25,3484.25
2020-05-27 16:00:00,5353.0,2896.0,46606.0,26798.75,2943.75
2020-05-27 17:00:00,5541.0,2603.0,47219.0,23238.75,2314.5
2020-05-27 18:00:00,5916.0,2165.0,48275.0,18871.25,1777.75
2020-05-27 19:00:00,6808.0,1683.0,50358.0,14948.5,1391.75
2020-05-27 20:00:00,7175.0,1376.0,50164.0,12193.75,1192.75
2020-05-27 21:00:00,6495.0,1340.0,49961.0,11363.0,1092.5
2020-05-27 22:00:00,5987.0,1264.0,50947.0,11607.5,1019.0
2020-05-27 23:00:00,5627.0,1020.0,50058.0,11844.5,940.25
2020-05-28 00:00:00,5075.0,1382.0,47427.0,13085.0,1268.75
2020-05-28 01:00:00,5060.0,1187.0,45800.0,13008.25,1156.75
2020-05-28 02:00:00,5044.0,1243.0,44643.0,13163.75,1049.25
2020-05-28 03:00:00,5030.0,1438.0,42231.0,13082.75,917.25
2020-05-28 04:00:00,5011.0,1388.0,41525.0,12943.25,855.5
2020-05-28 05:00:00,5009.0,1340.0,42987.0,12963.5,1012.75
2020-05-28 06:00:00,5690.0,1497.0,44976.0,13495.0,1476.75
2020-05-28 07:00:00,6994.0,1737.0,48081.0,15951.0,2284.0
2020-05-28 08:00:00,6999.0,2235.0,50140.0,21013.0,3080.0
2020-05-28 09:00:00,6062.0,2767.0,50050.0,26744.75,3783.0
2020-05-28 10:00:00,5187.0,3151.0,48903.0,31799.25,4336.5
2020-05-28 11:00:00,5066.0,3554.0,48838.0,35594.0,4744.75
2020-05-28 12:00:00,5010.0,3856.0,47371.0,37918.5,4966.75
2020-05-28 13:00:00,4946.0,4076.0,46512.0,38733.25,4879.25
2020-05-28 14:00:00,4744.0,4174.0,45667.0,38344.0,4555.5
2020-05-28 15:00:00,4651.0,4034.0,45543.0,36163.25,3975.0
2020-05-28 16:00:00,4652.0,3766.0,45531.0,32348.25,3150.0
2020-05-28 17:00:00,4711.0,3411.0,46110.0,27043.25,2314.75
2020-05-28 18:00:00,5436.0,3121.0,47274.0,20387.0,1685.25
2020-05-28 19:00:00,7273.0,2508.0,48761.0,14135.25,1282.0
2020-05-28 20:00:00,6921.0,2103.0,48433.0,10412.5,1037.0
2020-05-28 21:00:00,7151.0,1963.0,47887.0,9416.0,887.25
2020-05-28 22:00:00,6349.0,1755.0,49515.0,9368.25,783.25
2020-05-28 23:00:00,5264.0,1564.0,49759.0,8697.25,706.75
2020-05-29 00:00:00,4682.0,1529.0,48057.0,7841.5,638.5
2020-05-29 01:00:00,4683.0,1294.0,45922.0,6813.25,576.25
2020-05-29 02:00:00,4592.0,1218.0,43302.0,6107.5,530.0
2020-05-29 03:00:00,4579.0,1119.0,41940.0,5483.5,474.5
2020-05-29 04:00:00,4691.0,969.0,41367.0,4982.75,497.5
2020-05-29 05:00:00,4728.0,905.0,41795.0,4799.0,694.5
2020-05-29 06:00:00,6231.0,937.0,44305.0,5847.75,1128.75
2020-05-29 07:00:00,7951.0,1184.0,48032.0,9608.0,1872.25
2020-05-29 08:00:00,7680.0,1696.0,49858.0,15757.5,2668.0
2020-05-29 09:00:00,5551.0,2334.0,49734.0,22091.0,3407.5
2020-05-29 10:00:00,4871.0,2870.0,49756.0,27075.0,3958.75
2020-05-29 11:00:00,4784.0,3357.0,49804.0,30224.5,4272.25
2020-05-29 12:00:00,4631.0,3691.0,49517.0,31725.0,4359.0
2020-05-29 13:00:00,4660.0,3816.0,48441.0,31789.0,4240.75
2020-05-29 14:00:00,4481.0,3850.0,47222.0,30685.0,3909.0
2020-05-29 15:00:00,4572.0,3809.0,46227.0,28398.25,3452.75
2020-05-29 16:00:00,4730.0,3493.0,45680.0,25309.5,2919.0
2020-05-29 17:00:00,4984.0,3131.0,45850.0,20979.0,2411.5
2020-05-29 18:00:00,5976.0,2704.0,47813.0,15605.75,2032.5
2020-05-29 19:00:00,7057.0,2126.0,49397.0,10849.75,1831.0
2020-05-29 20:00:00,6501.0,1778.0,49549.0,8609.5,1788.0
2020-05-29 21:00:00,6393.0,1706.0,49561.0,8748.0,1764.5
2020-05-29 22:00:00,6066.0,1724.0,50672.0,9650.5,1611.75
2020-05-29 23:00:00,5043.0,1729.0,49737.0,9838.5,1450.5
2020-05-30 00:00:00,4775.0,1398.0,46842.0,9298.5,1338.5
2020-05-30 01:00:00,4543.0,1346.0,45262.0,8766.0,1229.25
2020-05-30 02:00:00,4474.0,1199.0,44365.0,8274.0,1138.5
2020-05-30 03:00:00,4439.0,1084.0,42685.0,7742.25,1011.5
2020-05-30 04:00:00,4412.0,994.0,41669.0,7329.75,900.75
2020-05-30 05:00:00,4395.0,895.0,41536.0,7221.5,936.0
2020-05-30 06:00:00,4462.0,933.0,41993.0,8249.5,1232.75
2020-05-30 07:00:00,4631.0,1194.0,42685.0,11699.75,1921.75
2020-05-30 08:00:00,4569.0,1820.0,43461.0,17700.0,2706.25
2020-05-30 09:00:00,4439.0,2614.0,41269.0,24476.75,3429.75
2020-05-30 10:00:00,4306.0,3249.0,40088.0,30049.5,3897.0
2020-05-30 11:00:00,4254.0,3662.0,39177.0,33504.25,4048.75
2020-05-30 12:00:00,4184.0,4019.0,38628.0,35236.0,3928.5
2020-05-30 13:00:00,4028.0,4327.0,36606.0,35291.75,3698.25
2020-05-30 14:00:00,3995.0,4129.0,35814.0,34216.0,3454.5
2020-05-30 15:00:00,3966.0,3726.0,35758.0,32255.0,3140.75
2020-05-30 16:00:00,3964.0,3626.0,35863.0,29703.0,2761.75
2020-05-30 17:00:00,4115.0,3552.0,39329.0,26164.0,2325.0
2020-05-30 18:00:00,4621.0,2935.0,41535.0,21858.0,1947.25
2020-05-30 19:00:00,5040.0,2518.0,44103.0,17476.75,1760.0
2020-05-30 20:00:00,5084.0,2105.0,44724.0,13950.5,1750.75
2020-05-30 21:00:00,5049.0,1995.0,45333.0,12218.0,1719.5
2020-05-30 22:00:00,4953.0,2032.0,46473.0,11543.75,1533.5
2020-05-30 23:00:00,4784.0,1976.0,45315.0,10821.25,1355.25
2020-05-31 00:00:00,4412.0,1720.0,43800.0,10813.25,1097.5
2020-05-31 01:00:00,4388.0,1633.0,40015.0,10504.0,1048.0
2020-05-31 02:00:00,4272.0,1439.0,37393.0,10424.0,1012.0
2020-05-31 03:00:00,4113.0,1172.0,35533.0,10370.25,965.0
2020-05-31 04:00:00,4078.0,1210.0,34673.0,10241.0,958.25
2020-05-31 05:00:00,4067.0,1110.0,34584.0,10210.0,1092.25
2020-05-31 06:00:00,4045.0,906.0,32822.0,11273.5,1426.25
2020-05-31 07:00:00,3983.0,1357.0,33564.0,14010.75,2062.75
2020-05-31 08:00:00,3901.0,2031.0,34466.0,19135.5,2764.5
2020-05-31 09:00:00,3804.0,2774.0,34408.0,25462.25,3393.75
2020-05-31 10:00:00,3651.0,3420.0,34853.0,31465.5,3784.25
2020-05-31 11:00:00,3581.0,3846.0,34093.0,35012.0,3906.25
2020-05-31 12:00:00,3579.0,3998.0,33914.0,36816.25,3907.25
2020-05-31 13:00:00,3455.0,4275.0,32986.0,37718.0,3754.0
2020-05-31 14:00:00,3314.0,4557.0,31788.0,37790.25,3492.5
2020-05-31 15:00:00,3308.0,4572.0,31662.0,36725.0,3183.25
2020-05-31 16:00:00,3485.0,4241.0,31615.0,34737.25,2823.75
2020-05-31 17:00:00,3817.0,3749.0,32923.0,31282.25,2312.25
2020-05-31 18:00:00,4147.0,3202.0,36430.0,26618.75,1778.25
2020-05-31 19:00:00,4364.0,2591.0,39501.0,21731.75,1518.5
2020-05-31 20:00:00,4459.0,2160.0,40111.0,18247.25,1476.5
2020-05-31 21:00:00,4449.0,1965.0,40915.0,17706.0,1540.75
2020-05-31 22:00:00,4449.0,1899.0,42145.0,17556.25,1570.0
2020-05-31 23:00:00,4364.0,1775.0,41371.0,16745.5,1533.0
2020-06-01 00:00:00,3757.0,1351.0,38626.0,16396.25,1213.5
2020-06-01 01:00:00,3679.0,1403.0,37093.0,15147.5,1195.5
2020-06-01 02:00:00,3652.0,1315.0,36345.0,14023.75,1149.0
2020-06-01 03:00:00,3653.0,1181.0,35973.0,12979.75,1100.0
2020-06-01 04:00:00,3626.0,1076.0,35940.0,11927.5,1111.0
2020-06-01 05:00:00,3656.0,977.0,36781.0,11350.0,1315.75
2020-06-01 06:00:00,3769.0,1050.0,36934.0,11826.75,1717.5
2020-06-01 07:00:00,3871.0,1340.0,37735.0,14806.0,2339.0
2020-06-01 08:00:00,3977.0,1881.0,38573.0,20277.75,3049.75
2020-06-01 09:00:00,3974.0,2587.0,37707.0,27128.75,3706.5
2020-06-01 10:00:00,3807.0,3139.0,35927.0,33060.0,4238.5
2020-06-01 11:00:00,3645.0,3531.0,35802.0,37235.25,4538.0
2020-06-01 12:00:00,3418.0,3843.0,35127.0,39764.75,4578.0
2020-06-01 13:00:00,3226.0,4162.0,34245.0,40599.0,4363.25
2020-06-01 14:00:00,3075.0,4263.0,33289.0,40006.0,3928.0
2020-06-01 15:00:00,3104.0,4227.0,32296.0,37459.75,3331.5
2020-06-01 16:00:00,3264.0,3983.0,32501.0,33381.5,2645.5
2020-06-01 17:00:00,3517.0,3519.0,37610.0,27679.25,1998.0
2020-06-01 18:00:00,4058.0,2872.0,43364.0,20720.75,1492.75
2020-06-01 19:00:00,4810.0,2160.0,46029.0,14446.75,1196.75
2020-06-01 20:00:00,5357.0,1676.0,46912.0,11214.0,1172.0
2020-06-01 21:00:00,4931.0,1437.0,47226.0,11242.75,1183.0
2020-06-01 22:00:00,5190.0,1287.0,47825.0,12178.75,1078.75
2020-06-01 23:00:00,4481.0,1168.0,47184.0,11760.75,990.75
2020-06-02 00:00:00,3783.0,1009.0,45982.0,10614.5,827.25
2020-06-02 01:00:00,3686.0,757.0,45281.0,9588.25,709.75
2020-06-02 02:00:00,3681.0,559.0,44240.0,8798.75,638.75
2020-06-02 03:00:00,3723.0,384.0,42831.0,8172.0,565.5
2020-06-02 04:00:00,3769.0,279.0,42446.0,7522.25,577.0
2020-06-02 05:00:00,3992.0,274.0,42792.0,7126.5,740.0
2020-06-02 06:00:00,5980.0,403.0,44289.0,7897.75,1105.5
2020-06-02 07:00:00,6997.0,693.0,47878.0,11310.5,1814.25
2020-06-02 08:00:00,6880.0,1274.0,49845.0,16909.5,2585.5
2020-06-02 09:00:00,4464.0,1966.0,50552.0,23267.0,3283.75
2020-06-02 10:00:00,3702.0,2522.0,50262.0,28445.0,3784.0
2020-06-02 11:00:00,3612.0,2945.0,50233.0,31777.25,4007.5
2020-06-02 12:00:00,3458.0,3226.0,49649.0,33398.0,3949.5
2020-06-02 13:00:00,3439.0,3349.0,49231.0,33363.25,3704.25
2020-06-02 14:00:00,3468.0,3265.0,48613.0,31909.25,3322.0
2020-06-02 15:00:00,3469.0,2969.0,48535.0,28991.75,2754.0
2020-06-02 16:00:00,3589.0,2554.0,48564.0,24603.75,2042.25
2020-06-02 17:00:00,4761.0,2041.0,48880.0,18626.75,1393.75
2020-06-02 18:00:00,7054.0,1450.0,49824.0,11911.5,887.0
2020-06-02 19:00:00,7305.0,889.0,50435.0,6507.5,530.0
2020-06-02 20:00:00,7438.0,516.0,50620.0,3947.5,351.75
2020-06-02 21:00:00,7358.0,315.0,50710.0,3502.0,314.75
2020-06-02 22:00:00,7235.0,241.0,51405.0,4313.75,306.5
2020-06-02 23:00:00,5033.0,228.0,51379.0,4886.25,308.25
2020-06-03 00:00:00,4590.0,191.0,50195.0,5253.75,357.25
2020-06-03 01:00:00,4028.0,161.0,49050.0,5418.0,324.25
2020-06-03 02:00:00,3865.0,158.0,47242.0,5731.0,287.25
2020-06-03 03:00:00,3874.0,177.0,46173.0,5839.75,274.75
2020-06-03 04:00:00,4009.0,183.0,45802.0,6076.0,349.75
2020-06-03 05:00:00,4076.0,245.0,46450.0,6620.5,623.25
2020-06-03 06:00:00,6679.0,417.0,47797.0,8274.75,1079.25
2020-06-03 07:00:00,7072.0,727.0,50320.0,11626.5,1814.5
2020-06-03 08:00:00,7101.0,1173.0,52098.0,16543.0,2603.5
2020-06-03 09:00:00,6521.0,1721.0,52062.0,22048.5,3276.75
2020-06-03 10:00:00,5633.0,2179.0,51397.0,26902.25,3709.5
2020-06-03 11:00:00,5494.0,2567.0,50958.0,30269.0,3779.75
2020-06-03 12:00:00,5304.0,2832.0,50550.0,31673.0,3544.25
2020-06-03 13:00:00,4327.0,2905.0,50107.0,31450.0,3227.0
2020-06-03 14:00:00,4372.0,2864.0,49758.0,29805.75,3025.25
2020-06-03 15:00:00,4515.0,2819.0,49658.0,27334.25,2866.0
2020-06-03 16:00:00,4664.0,2634.0,49655.0,24070.75,2450.25
2020-06-03 17:00:00,5281.0,2354.0,50544.0,19921.0,1799.0
2020-06-03 18:00:00,7108.0,1951.0,51465.0,15269.0,1268.0
2020-06-03 19:00:00,7473.0,1582.0,51953.0,11422.0,962.0
2020-06-03 20:00:00,7461.0,1245.0,51779.0,9133.25,888.75
2020-06-03 21:00:00,7130.0,1134.0,51458.0,8632.5,891.25
2020-06-03 22:00:00,6145.0,1222.0,51761.0,9250.75,959.0
2020-06-03 23:00:00,4434.0,1259.0,50721.0,9522.75,1107.25
2020-06-04 00:00:00,4022.0,1484.0,49475.0,10884.75,1678.5
2020-06-04 01:00:00,3826.0,1470.0,47238.0,10400.0,1597.0
2020-06-04 02:00:00,3781.0,1372.0,45468.0,10193.5,1494.25
2020-06-04 03:00:00,3781.0,1279.0,43909.0,9850.0,1405.5
2020-06-04 04:00:00,3816.0,1230.0,43616.0,9479.0,1399.0
2020-06-04 05:00:00,4059.0,1349.0,44384.0,9436.0,1426.25
2020-06-04 06:00:00,6090.0,1388.0,46890.0,10320.5,1538.75
2020-06-04 07:00:00,7056.0,1276.0,49456.0,12327.0,1746.75
2020-06-04 08:00:00,7052.0,1093.0,51192.0,14927.25,1900.75
2020-06-04 09:00:00,6914.0,1060.0,51910.0,17818.0,1968.0
2020-06-04 10:00:00,6679.0,1254.0,52068.0,20846.75,2086.25
2020-06-04 11:00:00,5861.0,1813.0,52012.0,23339.5,2271.25
2020-06-04 12:00:00,5837.0,2621.0,51517.0,25258.25,2442.5
2020-06-04 13:00:00,5141.0,2800.0,50540.0,26192.25,2526.75
2020-06-04 14:00:00,4743.0,2868.0,50396.0,26031.75,2565.0
2020-06-04 15:00:00,4542.0,2927.0,49717.0,24725.0,2709.5
2020-06-04 16:00:00,4709.0,2854.0,48555.0,22436.0,2713.75
2020-06-04 17:00:00,5134.0,2724.0,48297.0,19915.5,2496.25
2020-06-04 18:00:00,5981.0,2301.0,49479.0,17671.25,2241.0
2020-06-04 19:00:00,5668.0,1858.0,49873.0,15850.0,1955.5
2020-06-04 20:00:00,5282.0,1598.0,49755.0,14598.75,1717.75
2020-06-04 21:00:00,4593.0,1304.0,50167.0,14554.25,1561.5
2020-06-04 22:00:00,4385.0,1024.0,50227.0,15045.75,1470.5
2020-06-04 23:00:00,4173.0,1015.0,49827.0,15556.25,1423.25
2020-06-05 00:00:00,4119.0,249.0,46603.0,16822.75,979.5
2020-06-05 01:00:00,4097.0,534.0,43025.0,16459.5,860.0
2020-06-05 02:00:00,4146.0,799.0,42366.0,15907.0,748.25
2020-06-05 03:00:00,4186.0,1054.0,41631.0,15138.25,689.0
2020-06-05 04:00:00,4331.0,1357.0,41439.0,14494.5,892.5
2020-06-05 05:00:00,4520.0,1802.0,42364.0,13941.25,1274.0
2020-06-05 06:00:00,5409.0,1899.0,43664.0,13984.25,1763.5
2020-06-05 07:00:00,6802.0,1952.0,45934.0,15448.25,2100.5
2020-06-05 08:00:00,7648.0,2269.0,47288.0,18513.75,2405.5
2020-06-05 09:00:00,7102.0,2580.0,47490.0,22166.75,2651.0
2020-06-05 10:00:00,6979.0,2855.0,47169.0,25820.5,2845.25
2020-06-05 11:00:00,6935.0,3085.0,46862.0,28811.5,3019.5
2020-06-05 12:00:00,5854.0,2952.0,46386.0,30938.25,3348.25
2020-06-05 13:00:00,5078.0,2943.0,45402.0,32044.75,3633.0
2020-06-05 14:00:00,4874.0,3430.0,44099.0,32050.0,3556.0
2020-06-05 15:00:00,4960.0,2882.0,43856.0,30806.25,3303.0
2020-06-05 16:00:00,5046.0,2575.0,43496.0,28657.5,2701.25
2020-06-05 17:00:00,5793.0,1982.0,42854.0,25839.25,2037.75
2020-06-05 18:00:00,6480.0,2064.0,45722.0,22728.0,1526.75
2020-06-05 19:00:00,7059.0,1251.0,46385.0,20272.0,1310.5
2020-06-05 20:00:00,6561.0,1629.0,46196.0,18921.5,1402.0
2020-06-05 21:00:00,5959.0,1148.0,45901.0,19089.5,1613.25
2020-06-05 22:00:00,5877.0,558.0,45509.0,20010.5,1658.0
2020-06-05 23:00:00,4902.0,678.0,45298.0,21093.0,1803.25
2020-06-06 00:00:00,4748.0,1235.0,36906.0,28618.0,2151.75
2020-06-06 01:00:00,4745.0,1862.0,33719.0,28518.5,2120.25
2020-06-06 02:00:00,4714.0,1872.0,33282.0,27689.5,2201.75
2020-06-06 03:00:00,4633.0,1770.0,32107.0,26666.5,2162.0
2020-06-06 04:00:00,4628.0,1837.0,30916.0,25800.0,2211.0
2020-06-06 05:00:00,4613.0,1675.0,30523.0,25358.75,2506.75
2020-06-06 06:00:00,4679.0,1779.0,31359.0,26396.25,3120.5
2020-06-06 07:00:00,4755.0,2260.0,32161.0,29180.75,4036.75
2020-06-06 08:00:00,4721.0,2865.0,32868.0,33759.5,4874.25
2020-06-06 09:00:00,4574.0,3679.0,32973.0,38287.0,5610.25
2020-06-06 10:00:00,4395.0,4310.0,32911.0,41541.0,6199.5
2020-06-06 11:00:00,4197.0,4778.0,32731.0,43605.75,6543.5
2020-06-06 12:00:00,4071.0,5109.0,33070.0,44676.5,6483.25
2020-06-06 13:00:00,3892.0,5269.0,32349.0,44741.25,6025.0
2020-06-06 14:00:00,3793.0,5186.0,30825.0,43526.25,5429.75
2020-06-06 15:00:00,3844.0,4982.0,30319.0,40880.25,4841.75
2020-06-06 16:00:00,4102.0,4643.0,30182.0,36644.25,4120.75
2020-06-06 17:00:00,4363.0,4223.0,31741.0,31192.0,3313.75
2020-06-06 18:00:00,4556.0,3732.0,37374.0,24790.0,2720.5
2020-06-06 19:00:00,5356.0,3187.0,41396.0,18295.25,2457.5
2020-06-06 20:00:00,5758.0,2773.0,41860.0,13373.25,2347.0
2020-06-06 21:00:00,5680.0,2539.0,42373.0,11618.5,2362.5
2020-06-06 22:00:00,5807.0,2434.0,42432.0,12472.5,2373.0
2020-06-06 23:00:00,5468.0,2262.0,42044.0,13905.5,2325.25
2020-06-07 00:00:00,4848.0,2142.0,40086.0,15272.5,2442.75
2020-06-07 01:00:00,4603.0,1872.0,36999.0,15950.25,2380.0
2020-06-07 02:00:00,4605.0,1839.0,36368.0,16192.0,2346.25
2020-06-07 03:00:00,4595.0,1692.0,35499.0,16002.0,2283.25
2020-06-07 04:00:00,4602.0,1580.0,34681.0,15596.25,2299.0
2020-06-07 05:00:00,4619.0,1389.0,34207.0,15371.5,2402.0
2020-06-07 06:00:00,4668.0,1376.0,34398.0,16037.75,2670.75
2020-06-07 07:00:00,4695.0,1554.0,35202.0,17818.25,3143.75
2020-06-07 08:00:00,4674.0,1985.0,35772.0,21184.75,3728.25
2020-06-07 09:00:00,4597.0,2419.0,36765.0,25196.5,4292.0
2020-06-07 10:00:00,4525.0,2769.0,37447.0,28864.25,4746.5
2020-06-07 11:00:00,4446.0,3106.0,37842.0,31282.25,5071.25
2020-06-07 12:00:00,4310.0,3235.0,37040.0,32182.0,5087.5
2020-06-07 13:00:00,4265.0,3259.0,36082.0,32240.25,4697.5
2020-06-07 14:00:00,4304.0,3084.0,34273.0,31460.5,3960.5
2020-06-07 15:00:00,4382.0,3061.0,34422.0,29465.0,3236.0
2020-06-07 16:00:00,4415.0,3012.0,35562.0,26440.5,2560.25
2020-06-07 17:00:00,4608.0,2741.0,37849.0,22081.25,1995.0
2020-06-07 18:00:00,5108.0,1845.0,41136.0,16490.75,1540.0
2020-06-07 19:00:00,6199.0,1499.0,44624.0,10989.0,1205.5
2020-06-07 20:00:00,7652.0,871.0,46328.0,6764.5,1023.75
2020-06-07 21:00:00,7978.0,882.0,46976.0,4676.5,964.25
2020-06-07 22:00:00,8055.0,982.0,47736.0,4161.25,956.0
2020-06-07 23:00:00,7816.0,970.0,47115.0,4051.75,964.0
2020-06-08 00:00:00,4565.0,243.0,45195.0,2989.25,335.5
2020-06-08 01:00:00,4341.0,316.0,43799.0,2886.75,308.0
2020-06-08 02:00:00,4341.0,448.0,42084.0,2853.25,271.75
2020-06-08 03:00:00,4339.0,578.0,41770.0,2575.75,256.25
2020-06-08 04:00:00,4346.0,604.0,41762.0,2322.75,309.5
2020-06-08 05:00:00,4372.0,679.0,42204.0,2530.75,469.75
2020-06-08 06:00:00,6496.0,940.0,44877.0,4037.5,804.0
2020-06-08 07:00:00,7668.0,1250.0,46192.0,7468.25,1374.25
2020-06-08 08:00:00,7631.0,1627.0,47389.0,12531.25,2051.75
2020-06-08 09:00:00,7523.0,2135.0,48217.0,17500.5,2706.0
2020-06-08 10:00:00,7348.0,2434.0,48313.0,20982.0,3195.25
2020-06-08 11:00:00,7308.0,2354.0,48031.0,22860.25,3573.5
2020-06-08 12:00:00,7258.0,2482.0,47890.0,23458.5,3846.5
2020-06-08 13:00:00,6286.0,2716.0,47300.0,23298.25,3956.25
2020-06-08 14:00:00,6002.0,2781.0,46517.0,22365.5,3931.5
2020-06-08 15:00:00,5472.0,2697.0,46221.0,20693.5,3656.25
2020-06-08 16:00:00,5495.0,2556.0,45898.0,18220.75,3103.25
2020-06-08 17:00:00,7077.0,2257.0,46052.0,14857.75,2560.5
2020-06-08 18:00:00,7791.0,1816.0,46264.0,11077.75,2094.25
2020-06-08 19:00:00,7821.0,1397.0,46353.0,7540.75,1650.5
2020-06-08 20:00:00,7702.0,1202.0,46382.0,5011.0,1312.0
2020-06-08 21:00:00,7633.0,1031.0,46619.0,4096.75,1042.75
2020-06-08 22:00:00,7359.0,842.0,47256.0,4230.5,822.5
2020-06-08 23:00:00,6317.0,672.0,48367.0,4244.25,642.75
2020-06-09 00:00:00,5069.0,553.0,47291.0,4324.0,662.25
2020-06-09 01:00:00,4852.0,487.0,44877.0,4227.5,590.25
2020-06-09 02:00:00,4842.0,442.0,43997.0,4281.75,517.75
2020-06-09 03:00:00,4840.0,420.0,43415.0,4060.5,423.0
2020-06-09 04:00:00,4886.0,386.0,43297.0,3782.75,356.75
2020-06-09 05:00:00,4882.0,352.0,43999.0,3826.5,449.25
2020-06-09 06:00:00,6310.0,395.0,45487.0,4769.0,719.25
2020-06-09 07:00:00,7728.0,547.0,47255.0,6941.5,1197.25
2020-06-09 08:00:00,7899.0,797.0,48337.0,9997.0,1710.0
2020-06-09 09:00:00,7972.0,1155.0,48839.0,12999.0,2060.75
2020-06-09 10:00:00,7897.0,1556.0,48695.0,15420.75,2154.75
2020-06-09 11:00:00,7580.0,1808.0,48824.0,16891.5,2080.25
2020-06-09 12:00:00,7506.0,1902.0,48717.0,17010.75,1942.25
2020-06-09 13:00:00,7313.0,1885.0,47909.0,16632.25,1811.75
2020-06-09 14:00:00,7131.0,1890.0,46708.0,15943.0,1657.0
2020-06-09 15:00:00,6665.0,1844.0,46243.0,14877.0,1471.75
2020-06-09 16:00:00,6545.0,1723.0,45939.0,13383.75,1314.0
2020-06-09 17:00:00,7655.0,1543.0,46522.0,11325.75,1107.75
2020-06-09 18:00:00,7861.0,1241.0,47242.0,9035.0,802.75
