date,load_AT,load_BE,load_FRA,load_GER,load_NL
2021-09-24 11:00:00,8262,10570.5,51250,67490.5,11989
2021-09-24 12:00:00,7981,10306.25,51900,67210.25,11483.75
2021-09-24 13:00:00,7790,10123.75,51850,65919.75,11315.25
2021-09-24 14:00:00,7630,9940.75,50000,64164,11458.25
2021-09-24 15:00:00,7568,9818,48000,62656,11710.75
2021-09-24 16:00:00,7568,9809.25,46300,61544.75,12126.75
2021-09-24 17:00:00,7644,10030,45800,61262,12934.75
2021-09-24 18:00:00,7668,10112.25,47150,61026,13343.75
2021-09-24 19:00:00,7554,10086.5,48100,61350.75,13712.75
2021-09-24 20:00:00,7206,10074,48600,59874.75,13909
2021-09-24 21:00:00,6656,9633,46100,56040,13353.75
2021-09-24 22:00:00,6378,9281.25,44400,52255.25,12615
2021-09-24 23:00:00,5912,8790,46050,48900.25,12034.25
2021-09-25 00:00:00,5589,8242.75,42850,43361.75,11315.5
2021-09-25 01:00:00,5298,7862.75,39650,41602.5,10860
2021-09-25 02:00:00,5186,7566,38300,40391,10589.5
2021-09-25 03:00:00,5018,7469.75,36050,39962.75,10435.75
2021-09-25 04:00:00,5016,7456,34850,40087.5,10350.75
2021-09-25 05:00:00,5211,7509.75,34700,40912.5,10389.5
2021-09-25 06:00:00,5577,7831,36300,43136.25,10687
2021-09-25 07:00:00,6024,8176.25,38050,45684,11020.25
2021-09-25 08:00:00,6413,8689,39150,49218.5,11335
2021-09-25 09:00:00,6607,9059.25,41700,51862.75,11434.25
2021-09-25 10:00:00,6660,9180,43050,53956.75,11143.25
2021-09-25 11:00:00,6671,9218.25,43950,55267.75,10605.75
2021-09-25 12:00:00,6452,9112,45850,54971.5,9964.5
2021-09-25 13:00:00,6303,8954.25,46200,53493,9452
2021-09-25 14:00:00,6199,8724,43800,52153.5,9263.5
2021-09-25 15:00:00,6232,8630.5,42300,50693,9436.75
2021-09-25 16:00:00,6241,8684.25,40900,50135.25,10079.25
2021-09-25 17:00:00,6453,8950.5,40300,50080.5,11153.75
2021-09-25 18:00:00,6560,9164.5,41550,50744.25,11982
2021-09-25 19:00:00,6581,9182,43400,51162.25,12420.25
2021-09-25 20:00:00,6391,9271,44450,49957.75,12697.5
2021-09-25 21:00:00,5955,8885.5,42250,47253,12350
2021-09-25 22:00:00,5790,8583.25,41050,45200.75,11831.5
2021-09-25 23:00:00,5421,8219.25,43550,42692,11244.75
2021-09-26 00:00:00,5137,7686.75,41250,40833.5,10737.75
2021-09-26 01:00:00,4866,7400.5,38400,39447.75,10336
2021-09-26 02:00:00,4772,7157.5,37000,38692,10139.75
2021-09-26 03:00:00,4669,7002,34200,38253.5,9975.5
2021-09-26 04:00:00,4627,6999.5,32900,38420.5,9891
2021-09-26 05:00:00,4677,7074,32950,39159.5,9892.75
2021-09-26 06:00:00,4903,7296,33850,40344.5,9977.5
2021-09-26 07:00:00,5209,7477.5,34800,41694.5,10001.25
2021-09-26 08:00:00,5578,7882.5,35600,44678,9922
2021-09-26 09:00:00,5869,8256.5,38450,48004,9711.5
2021-09-26 10:00:00,6102,8482,40750,50775.5,9297.5
2021-09-26 11:00:00,6356,8653,42400,52870.25,8851.5
2021-09-26 12:00:00,6166,8681.25,44600,52579.75,8585.75
2021-09-26 13:00:00,5969,8407.75,44450,50821.25,8338.75
2021-09-26 14:00:00,5836,8194.5,41500,49405,8350.5
2021-09-26 15:00:00,5804,8070.25,39800,48482,8632
2021-09-26 16:00:00,5899,8128.25,38550,48038.25,9333.25
2021-09-26 17:00:00,6084,8422,38400,48583.25,10736.25
2021-09-26 18:00:00,6323,8812.25,40450,49867.75,11702
2021-09-26 19:00:00,6440,9103.5,43450,50416.75,12305.75
2021-09-26 20:00:00,6272,9250.25,45300,49482.25,12692.25
2021-09-26 21:00:00,5904,8918.75,43100,47673.5,12317.25
2021-09-26 22:00:00,5823,8580.25,41250,46194,11784.5
2021-09-26 23:00:00,5536,8184.25,43650,43560,11156.5
2021-09-27 00:00:00,5748,7829.5,40500,41690.5,10764.5
2021-09-27 01:00:00,5515,7560.5,37800,40350.25,10415.75
2021-09-27 02:00:00,5435,7387,36600,39930.5,10264.5
2021-09-27 03:00:00,5340,7307.75,34700,40396.5,10208.5
2021-09-27 04:00:00,5482,7425.75,33850,42237,10279.25
2021-09-27 05:00:00,6070,7903.25,35450,46457,10637.25
2021-09-27 06:00:00,7122,8954.5,39950,55279,11559
2021-09-27 07:00:00,7873,9857,45450,60733,12764
2021-09-27 08:00:00,8199,10320.5,47700,63533.75,13056.5
2021-09-27 09:00:00,8213,10587.25,49250,64687.75,12476
2021-09-27 10:00:00,8257,10488.25,49850,66341,11754.25
2021-09-27 11:00:00,8313,10475.75,50350,67523,11152.25
2021-09-27 12:00:00,8103,10227.75,51400,67630.25,10743.75
2021-09-27 13:00:00,8035,10098,51500,67000,10867.5
2021-09-27 14:00:00,7926,10014,49750,65797,11049
2021-09-27 15:00:00,7882,9984.25,48300,64176.75,11474.25
2021-09-27 16:00:00,7843,10079.5,47400,62759.25,12006.75
2021-09-27 17:00:00,7902,10355.25,46700,62545.5,12934.5
2021-09-27 18:00:00,7997,10530,48000,62359.5,13387.25
2021-09-27 19:00:00,7948,10472.5,50550,62955,13737
2021-09-27 20:00:00,7544,10412.25,50450,61063.25,13996
2021-09-27 21:00:00,6959,9899.25,46700,57255,13439.5
2021-09-27 22:00:00,6623,9567,44350,53367.5,12643.25
2021-09-27 23:00:00,6135,9104.75,46250,49374.75,11935
2021-09-28 00:00:00,5464,8380.75,43000,44572.5,11289
2021-09-28 01:00:00,5234,8025.75,40450,43526,10848
2021-09-28 02:00:00,5205,7899.25,39600,42911,10623.75
2021-09-28 03:00:00,5150,7807.75,37450,43144.5,10513.75
2021-09-28 04:00:00,5279,7873.5,36500,44355,10553.5
2021-09-28 05:00:00,5886,8215.5,37450,48082.75,10842.25
2021-09-28 06:00:00,6992,9196.75,41400,55474.75,11770
2021-09-28 07:00:00,7852,10096,46850,61445.75,12974
2021-09-28 08:00:00,8277,10367.5,49150,64348,13249.5
2021-09-28 09:00:00,8346,10561.25,50700,65233.25,12715.5
2021-09-28 10:00:00,8394,10550.75,51100,66902.25,11780.75
2021-09-28 11:00:00,8434,10567,51300,67977,10941
2021-09-28 12:00:00,8182,10350,52150,67871,10406
2021-09-28 13:00:00,8108,10299,51900,66908.25,10423.25
2021-09-28 14:00:00,8019,10151.25,50250,65760.5,10816.75
2021-09-28 15:00:00,7975,10123.25,49050,64042,11468
2021-09-28 16:00:00,7973,10118.5,47900,62497,12248.75
2021-09-28 17:00:00,8058,10358.75,47000,62434.25,13450.5
2021-09-28 18:00:00,8115,10507.5,48000,62423,13790
2021-09-28 19:00:00,7980,10474.75,50400,62942,14075.5
2021-09-28 20:00:00,7478,10446.75,51350,61002.75,14247.75
2021-09-28 21:00:00,6861,9894.25,47750,57161.5,13672.5
2021-09-28 22:00:00,6581,9560,44850,53428,12868.5
2021-09-28 23:00:00,6108,9133,46800,49385.25,12116
2021-09-29 00:00:00,5900,8498.75,44400,47070.75,11434
2021-09-29 01:00:00,5650,8169.25,41350,45093.75,10976.5
2021-09-29 02:00:00,5566,7938.75,40350,44589,10743.25
2021-09-29 03:00:00,5481,7854.5,37800,44605.25,10613.25
2021-09-29 04:00:00,5620,7926.5,37000,45812.75,10629.75
2021-09-29 05:00:00,6221,8342.75,37950,49340,10873
2021-09-29 06:00:00,7215,9324.25,42000,56720,11768.25
2021-09-29 07:00:00,7950,10204,47400,61099,13034.25
2021-09-29 08:00:00,8275,10550.5,49900,63522.25,13478.75
2021-09-29 09:00:00,8315,10710.25,51400,65219.5,13111.25
2021-09-29 10:00:00,8368,10661.5,51600,66844.25,12400
2021-09-29 11:00:00,8418,10632.5,51750,68205,11686.25
2021-09-29 12:00:00,8185,10406.25,52200,67942.5,11236.25
2021-09-29 13:00:00,8152,10268.25,52450,67127.25,11045.75
2021-09-29 14:00:00,8037,10132,50600,66182,11050.75
2021-09-29 15:00:00,7923,10161.25,49300,64876,11392
2021-09-29 16:00:00,7893,10122,48100,63703.75,12056
2021-09-29 17:00:00,7952,10348,47200,63266.75,13170.5
2021-09-29 18:00:00,8060,10467,48500,63416.5,13606.5
2021-09-29 19:00:00,8001,10493.5,51550,64050,13965
2021-09-29 20:00:00,7542,10508,51900,61646.75,14118.75
2021-09-29 21:00:00,6930,9947,48000,57706.75,13567
2021-09-29 22:00:00,6600,9602.5,45950,53823.25,12763.25
2021-09-29 23:00:00,6216,9127,48150,49871,12021.25
2021-09-30 00:00:00,5889,8443.25,44800,47182,11357.25
2021-09-30 01:00:00,5652,8098.25,41700,45896.25,10896
2021-09-30 02:00:00,5564,7855,40900,45037.25,10656.75
2021-09-30 03:00:00,5479,7775,38550,45743.75,10504.25
2021-09-30 04:00:00,5614,7823.25,37450,47136,10508.25
2021-09-30 05:00:00,6204,8158.5,38750,50605.25,10809.25
2021-09-30 06:00:00,7267,9232.75,42850,58126.25,11730.5
2021-09-30 07:00:00,8005,10160.75,49050,62144.5,12949.25
2021-09-30 08:00:00,8361,10474,51200,64746.75,13243.25
2021-09-30 09:00:00,8403,10605.75,52250,65409.25,12724
2021-09-30 10:00:00,8462,10586.75,52350,66679.5,12017.5
2021-09-30 11:00:00,8563,10625.25,52150,67622,11616.75
2021-09-30 12:00:00,8366,10302.5,52150,67173,11202.75
2021-09-30 13:00:00,8248,10208.75,52150,66073.5,11181.25
2021-09-30 14:00:00,8143,10161.25,50900,64669.75,11347.75
2021-09-30 15:00:00,8091,10102.25,49000,63367.75,11915.25
2021-09-30 16:00:00,8047,10144.25,47800,62335.25,12552.5
2021-09-30 17:00:00,8085,10399,46850,61913.25,13493.75
2021-09-30 18:00:00,8123,10527,48100,61785.75,13846.75
2021-09-30 19:00:00,8022,10500,51100,62773,14177
2021-09-30 20:00:00,7540,10427.5,51850,60742,14327.25
2021-09-30 21:00:00,6951,9940.25,47700,56896.25,13691
2021-09-30 22:00:00,6631,9585,45400,53234,12887.25
2021-09-30 23:00:00,6153,9123.25,47900,49660.5,12202.75
2021-10-01 00:00:00,5893,8467,45050,49733.5,11560.25
2021-10-01 01:00:00,5706,8203.5,42550,48492.5,11101
2021-10-01 02:00:00,5618,8017.75,41650,47570.5,10856.75
2021-10-01 03:00:00,5560,7934.75,39200,47633,10771.25
2021-10-01 04:00:00,5650,8005.25,38250,48478.75,10748
2021-10-01 05:00:00,6236,8402,39200,51973,11053.5
2021-10-01 06:00:00,7319,9341.25,43500,58692.75,11969
2021-10-01 07:00:00,8018,10166.75,49700,62864.75,13255
2021-10-01 08:00:00,8248,10509.25,51300,65243,13979.25
2021-10-01 09:00:00,8189,10750.5,52550,66213.5,13935.5
2021-10-01 10:00:00,8134,10696.75,52500,67155.5,13436.25
2021-10-01 11:00:00,8147,10724,52500,67968.25,12785.75
2021-10-01 12:00:00,7898,10440.25,52400,67415.25,12153
2021-10-01 13:00:00,7821,10207.75,52200,66382.5,11929.25
2021-10-01 14:00:00,7683,9993.25,50550,65075,12087
2021-10-01 15:00:00,7607,9751,48500,64218.75,12264.25
2021-10-01 16:00:00,7513,9781.5,46950,63224,12590
2021-10-01 17:00:00,7640,10044.75,46050,62950.25,13351.75
2021-10-01 18:00:00,7742,10104,47200,62654.75,13717
2021-10-01 19:00:00,7660,10099,49050,63207.75,14026.5
2021-10-01 20:00:00,7260,9987.75,50450,61017.25,14112.25
2021-10-01 21:00:00,6676,9518.75,47200,57513.5,13393
2021-10-01 22:00:00,6440,9244.5,44750,54209,12637
2021-10-01 23:00:00,6075,8883.25,47300,51131,12025.75
2021-10-02 00:00:00,5650,8377.75,44250,46359.25,11339
2021-10-02 01:00:00,5362,7950.25,41050,44394.75,10857
2021-10-02 02:00:00,5223,7686,39800,43217.5,10595
2021-10-02 03:00:00,5070,7526,36900,42894.25,10445
2021-10-02 04:00:00,5159,7477,35550,43054.5,10371.25
2021-10-02 05:00:00,5340,7554.25,35350,43781.25,10391.25
2021-10-02 06:00:00,5687,7902,36950,45503.5,10692.5
2021-10-02 07:00:00,6086,8299.75,39050,47941,11137.5
2021-10-02 08:00:00,6421,8759.25,40250,51472.5,11498.25
2021-10-02 09:00:00,6583,9173.25,42750,54672.75,11596.25
2021-10-02 10:00:00,6606,9280.25,44150,56648,11346.25
2021-10-02 11:00:00,6655,9367.75,44950,57787,11039
2021-10-02 12:00:00,6489,9243.25,46450,57181.75,10644.25
2021-10-02 13:00:00,6314,9072,46700,55164.75,10302.75
2021-10-02 14:00:00,6191,8789,44100,53116,10178
2021-10-02 15:00:00,6194,8685.5,42350,51761.5,10247
2021-10-02 16:00:00,6275,8703.25,40950,51319.25,10761.5
2021-10-02 17:00:00,6446,8988.5,40300,51176.25,11732
2021-10-02 18:00:00,6566,9225,41600,51821,12458.75
2021-10-02 19:00:00,6574,9414,44300,52629,12777.25
2021-10-02 20:00:00,6341,9371.75,45450,50235,12906
2021-10-02 21:00:00,5941,8908.5,42400,47209,12428.5
2021-10-02 22:00:00,5793,8655,41250,44983,11883.75
2021-10-02 23:00:00,5394,8398.75,43850,42347.75,11298.5
2021-10-03 00:00:00,5147,8074.5,42000,42477,10788
2021-10-03 01:00:00,4956,7704.5,38850,40350.25,10416
2021-10-03 02:00:00,4866,7408,37550,38968.5,10236.5
2021-10-03 03:00:00,4719,7205,34700,38530.5,10063
2021-10-03 04:00:00,4700,7155,33250,38734.75,9972.25
2021-10-03 05:00:00,4828,7266,32850,38838,9964.75
2021-10-03 06:00:00,5031,7512,33500,39051.75,10067.5
2021-10-03 07:00:00,5285,7714.25,34500,41001.5,10232.75
2021-10-03 08:00:00,5527,8049.25,35100,44384.25,10304.5
2021-10-03 09:00:00,5735,8435.25,37500,47646.5,10175.5
2021-10-03 10:00:00,5989,8647,39650,49760,9825.75
2021-10-03 11:00:00,6129,8828.5,41750,51861,9411.75
2021-10-03 12:00:00,5942,8860.25,44400,51929.25,9162
2021-10-03 13:00:00,5791,8626.25,44800,49767.25,9000
2021-10-03 14:00:00,5685,8455.5,41950,47882.5,9107.5
2021-10-03 15:00:00,5677,8402.25,40150,47123.75,9392.75
2021-10-03 16:00:00,5743,8306.5,39200,47237.5,9999.75
2021-10-03 17:00:00,6006,8605.5,39100,48767.75,11273.75
2021-10-03 18:00:00,6334,9054.25,41050,50293,12122
2021-10-03 19:00:00,6473,9405,44800,51399.75,12616.25
2021-10-03 20:00:00,6243,9458.75,47100,49939.75,12832
2021-10-03 21:00:00,5873,9030.25,44150,47932.25,12349.25
2021-10-03 22:00:00,5798,8764.75,41900,46446.25,11835.75
2021-10-03 23:00:00,5455,8397.75,44550,43784.5,11194.5
2021-10-04 00:00:00,5775,7979.75,42100,41916,10750.75
2021-10-04 01:00:00,5536,7629.75,39400,40970,10424.75
2021-10-04 02:00:00,5460,7522.75,38800,40405.75,10257.75
2021-10-04 03:00:00,5381,7461.75,36700,40745.5,10193.5
2021-10-04 04:00:00,5521,7614.5,36150,42279.5,10252.25
2021-10-04 05:00:00,6116,8173.5,37350,46529.25,10611
2021-10-04 06:00:00,7194,9193,41350,54356.5,11562
2021-10-04 07:00:00,7960,10124.25,47600,59778.75,12955.5
2021-10-04 08:00:00,8306,10531.5,50100,62739.5,13388.25
2021-10-04 09:00:00,8348,10719.75,51500,64532.5,13010.75
2021-10-04 10:00:00,8399,10757,52050,65962.75,12403
2021-10-04 11:00:00,8468,10792.75,52700,67468,11986.25
2021-10-04 12:00:00,8254,10542,53500,67707.25,11681.75
2021-10-04 13:00:00,8173,10468.75,53100,66969.75,11747
2021-10-04 14:00:00,8075,10314,51900,66150,11914.25
2021-10-04 15:00:00,8009,10155.75,50300,65093.5,12274.5
2021-10-04 16:00:00,7984,10105.75,49100,63811.75,12633.5
2021-10-04 17:00:00,8021,10437.75,48300,63427,13379
2021-10-04 18:00:00,8095,10667.75,49750,63449.5,13636.75
2021-10-04 19:00:00,8015,10737.25,52950,64219.75,13987
2021-10-04 20:00:00,7534,10551.5,53200,61652.5,14092.5
2021-10-04 21:00:00,6934,9932.25,48650,57800.25,13387.5
2021-10-04 22:00:00,6615,9571.5,45900,54090.5,12583.5
2021-10-04 23:00:00,6158,9159.5,48750,50101.5,11872.25
2021-10-05 00:00:00,5457,8339,45500,47166,11199.75
2021-10-05 01:00:00,5232,7964.5,42350,45065.25,10751.75
2021-10-05 02:00:00,5230,7734.5,41550,44473.25,10565.25
2021-10-05 03:00:00,5193,7657.25,39350,45032.25,10449
2021-10-05 04:00:00,5350,7747.75,38450,46690.25,10489.75
2021-10-05 05:00:00,5885,8193.75,39450,50352.5,10772.75
2021-10-05 06:00:00,7045,9224.75,43250,57760.75,11758.25
2021-10-05 07:00:00,7848,10142,49200,61680.5,13096.75
2021-10-05 08:00:00,8185,10401.5,51350,63839.25,13328.25
2021-10-05 09:00:00,8238,10623.75,52500,65482.75,12661
2021-10-05 10:00:00,8311,10637,52950,66917.75,11712.5
2021-10-05 11:00:00,8391,10655.75,53300,68439.25,10954.5
2021-10-05 12:00:00,8206,10393.5,54050,68425,10463.5
2021-10-05 13:00:00,8147,10331.5,53500,67417.5,10518
2021-10-05 14:00:00,8038,10155,52250,66531.25,10967.75
2021-10-05 15:00:00,7973,10124.25,50400,65630.5,11650.75
2021-10-05 16:00:00,7956,10129.75,49400,64230,12444.25
2021-10-05 17:00:00,8018,10396.5,48550,63773.25,13648.25
2021-10-05 18:00:00,8079,10580,49850,63960.5,13946.25
2021-10-05 19:00:00,8008,10668,52600,64593.75,14194.25
2021-10-05 20:00:00,7492,10469.5,53550,61864.25,14205.25
2021-10-05 21:00:00,6867,9871.25,49450,57840.75,13504.5
2021-10-05 22:00:00,6543,9598.25,47200,54223.25,12701
2021-10-05 23:00:00,6137,9170,48550,50276.75,11990
2021-10-06 00:00:00,5881,8449.75,45400,48618.25,11358.5
2021-10-06 01:00:00,5696,8114,42200,46658.5,10921.25
2021-10-06 02:00:00,5614,7842.75,41450,45464,10717.75
2021-10-06 03:00:00,5530,7788.5,39100,46092,10593.25
2021-10-06 04:00:00,5672,7902,38300,47608,10589
2021-10-06 05:00:00,6202,8327.5,39600,51354,10848.5
2021-10-06 06:00:00,7328,9380,43700,58600.25,11797.75
2021-10-06 07:00:00,8137,10376.25,49250,63973.75,13248.25
2021-10-06 08:00:00,8480,10639.25,51850,66372,13949.25
2021-10-06 09:00:00,8498,10771.25,53200,67537,13940
2021-10-06 10:00:00,8479,10737.25,53450,68957,13494.25
2021-10-06 11:00:00,8491,10706,53650,69765.75,12986
2021-10-06 12:00:00,8277,10385.75,54050,69279.25,12592.25
2021-10-06 13:00:00,8207,10217.25,53850,68397.25,12184
2021-10-06 14:00:00,8125,10093.5,52000,67105,11987.5
2021-10-06 15:00:00,8062,10148.25,50100,65653.75,12107.25
2021-10-06 16:00:00,8021,10143,48900,64132.75,12715
2021-10-06 17:00:00,8121,10402,48100,63834.75,13761.5
2021-10-06 18:00:00,8199,10655,49600,63718.75,14044
2021-10-06 19:00:00,8126,10819,53500,64981,14260.5
2021-10-06 20:00:00,7597,10606.75,53700,62141.5,14206.75
2021-10-06 21:00:00,6978,9949.25,49950,58370.25,13543.25
2021-10-06 22:00:00,6656,9625.75,48100,54870.25,12748.5
2021-10-06 23:00:00,6163,9188.5,49500,51248.75,11995.25
2021-10-07 00:00:00,6014,8484.75,46550,49159.25,11354.5
2021-10-07 01:00:00,5747,8082.25,43950,47100,10902
2021-10-07 02:00:00,5652,7839,43100,46222.5,10642
2021-10-07 03:00:00,5566,7725,40750,46701.25,10494.25
2021-10-07 04:00:00,5710,7808.5,39900,48222.75,10474.25
2021-10-07 05:00:00,6318,8267.25,41100,52017.25,10768.5
2021-10-07 06:00:00,7462,9255.75,45150,58829,11741.75
2021-10-07 07:00:00,8184,10272,51350,63312,13080.25
2021-10-07 08:00:00,8567,10492.25,53550,65507,13454
2021-10-07 09:00:00,8690,10621.75,54100,66262.5,12909.75
2021-10-07 10:00:00,8787,10543,54050,67258,12205.25
2021-10-07 11:00:00,8842,10608.25,54100,68269.75,11931.25
2021-10-07 12:00:00,8624,10365.25,54200,68348.75,11615
2021-10-07 13:00:00,8548,10317.25,53700,67242.75,11757
2021-10-07 14:00:00,8494,10215.75,51850,65749.5,11966.5
2021-10-07 15:00:00,8388,10190,50000,64636.5,12472.75
2021-10-07 16:00:00,8323,10236,48850,63571.5,13035
2021-10-07 17:00:00,8271,10531,47750,63146.75,13816
2021-10-07 18:00:00,8333,10701.25,49450,63582.25,13998
2021-10-07 19:00:00,8227,10810.5,53250,64911.25,14245
2021-10-07 20:00:00,7690,10561.5,53250,62393.5,14258
2021-10-07 21:00:00,7169,9951.25,49450,58481.25,13520.5
2021-10-07 22:00:00,6851,9608,47700,55029.75,12711.25
2021-10-07 23:00:00,6362,9190.5,49500,51670.25,12054.25
2021-10-08 00:00:00,5822,8595.75,46800,46235.5,11361.75
2021-10-08 01:00:00,5630,8208,43650,44351.25,10908.25
2021-10-08 02:00:00,5538,7978.25,42900,43509,10680
2021-10-08 03:00:00,5445,7955,40800,43817.75,10593.75
2021-10-08 04:00:00,5571,8034,39900,45375.25,10577.5
2021-10-08 05:00:00,6179,8471.25,41200,49032.25,10903.5
2021-10-08 06:00:00,7156,9485.5,45550,56330.75,11833.25
2021-10-08 07:00:00,7875,10416.75,52150,62941.25,13198.25
2021-10-08 08:00:00,8112,10680.75,54450,65281.5,13944.5
2021-10-08 09:00:00,8051,10848.5,55100,66036.75,13913.25
2021-10-08 10:00:00,8010,10725.75,55000,67156.25,13370
2021-10-08 11:00:00,8026,10730.25,54650,67961,12716.5
2021-10-08 12:00:00,7731,10416.5,54600,67333.25,12152.5
2021-10-08 13:00:00,7555,10262.25,54300,65941.25,11966
2021-10-08 14:00:00,7498,10087.5,52100,64080.5,12012.75
2021-10-08 15:00:00,7454,9957.75,49850,62505.25,12246
2021-10-08 16:00:00,7455,9994,47850,61302,12643
2021-10-08 17:00:00,7623,10235.75,47000,60604.75,13587
2021-10-08 18:00:00,7719,10237,48350,60867.5,13927.75
2021-10-08 19:00:00,7657,10252.25,51850,61923.5,14113.5
2021-10-08 20:00:00,7235,10088,52200,58807.5,13976.25
2021-10-08 21:00:00,6672,9598,48700,54867,13192.25
2021-10-08 22:00:00,6410,9440.5,47150,51637,12386
2021-10-08 23:00:00,6057,9081.25,49350,48225.5,11777.25
2021-10-09 00:00:00,5673,8413.5,46050,46062,11212.5
2021-10-09 01:00:00,5382,8054.5,42850,43920.75,10705.75
2021-10-09 02:00:00,5303,7765.25,41700,42376,10424.5
2021-10-09 03:00:00,5153,7549.75,39000,41867.75,10302.5
2021-10-09 04:00:00,5166,7544.5,37850,42002.25,10257.75
2021-10-09 05:00:00,5388,7653,37800,42509.75,10283
2021-10-09 06:00:00,5725,8042.5,39850,44033.5,10583.5
2021-10-09 07:00:00,6114,8492.5,42400,46670.75,11089.5
2021-10-09 08:00:00,6461,8913.5,44200,49928.25,11425.5
2021-10-09 09:00:00,6613,9269.75,46350,52590.75,11433.5
2021-10-09 10:00:00,6663,9421,47250,54223.25,11063.25
2021-10-09 11:00:00,6682,9558.5,47250,55890.25,10692.25
2021-10-09 12:00:00,6457,9541,48500,55710.5,10509
2021-10-09 13:00:00,6253,9387,48300,54125,10373.25
2021-10-09 14:00:00,6144,9156.5,45100,52874,10277.75
2021-10-09 15:00:00,6225,9060,42950,52398.5,10463.5
2021-10-09 16:00:00,6263,9079.75,41850,52101.25,10967.25
2021-10-09 17:00:00,6518,9314.75,41650,52672.25,11980.25
2021-10-09 18:00:00,6689,9501,43550,53835,12662.25
2021-10-09 19:00:00,6679,9656.75,47000,55200.75,12933.25
2021-10-09 20:00:00,6418,9382.5,48350,53048,12858.25
2021-10-09 21:00:00,5991,8858.75,45450,50654,12358
2021-10-09 22:00:00,5880,8650,44500,49163.75,11791.5
2021-10-09 23:00:00,5501,8377.5,46900,46783.25,11207.25
2021-10-10 00:00:00,5189,8050,44600,44852.75,10728.5
2021-10-10 01:00:00,4917,7650.75,41700,43552.25,10311
2021-10-10 02:00:00,4886,7477.75,40300,42416.5,10083.5
2021-10-10 03:00:00,4731,7273.75,37500,42041.75,9945.25
2021-10-10 04:00:00,4733,7236.75,36400,42545.75,9893.25
2021-10-10 05:00:00,4873,7357.25,36600,43059.25,9928.25
2021-10-10 06:00:00,5111,7658,37600,43784.5,10104
2021-10-10 07:00:00,5352,7923.25,39500,45808.75,10323.5
2021-10-10 08:00:00,5639,8282.25,40650,48586.5,10522
2021-10-10 09:00:00,5822,8704.25,43000,52119.75,10616.75
2021-10-10 10:00:00,5943,8991.75,45050,54379.75,10446.75
2021-10-10 11:00:00,6090,9178.75,46150,56209.25,10129.25
2021-10-10 12:00:00,5836,9204.75,47450,56177.5,9935
2021-10-10 13:00:00,5742,8890,47050,54529.25,9900
2021-10-10 14:00:00,5619,8615.75,43650,53041.25,10054
2021-10-10 15:00:00,5623,8431.5,41350,51196.25,10304.25
2021-10-10 16:00:00,5701,8355.5,39950,50549.5,10734.25
2021-10-10 17:00:00,6041,8567.75,39650,52012.25,11784.25
2021-10-10 18:00:00,6358,9014.5,41950,53893.25,12431.25
2021-10-10 19:00:00,6474,9408,46550,54925,12861.75
2021-10-10 20:00:00,6259,9345.25,48600,52811.5,12872.25
2021-10-10 21:00:00,5875,8937.75,45700,50300.75,12335.75
2021-10-10 22:00:00,5817,8680,44300,49110.75,11786
2021-10-10 23:00:00,5477,8344.25,46950,46826.5,11151
2021-10-11 00:00:00,5810,7989.25,44750,45006,10650.75
2021-10-11 01:00:00,5568,7691.75,42250,43185.25,10323.75
2021-10-11 02:00:00,5498,7459.25,41300,42796,10159
2021-10-11 03:00:00,5446,7395.25,39050,43569,10121
2021-10-11 04:00:00,5574,7560,38300,45553.5,10189
2021-10-11 05:00:00,6147,8134,40050,49380.5,10543.75
2021-10-11 06:00:00,7286,9158.25,44750,57217.5,11453.75
2021-10-11 07:00:00,8078,10078.5,51450,63056.5,12990.5
2021-10-11 08:00:00,8436,10414.5,53750,65539.25,13628.25
2021-10-11 09:00:00,8511,10514,54750,66680.75,13257.75
2021-10-11 10:00:00,8566,10406,54800,67959.75,12333.75
2021-10-11 11:00:00,8600,10356.75,54850,69094,11622
2021-10-11 12:00:00,8385,10063,55150,69197,11251.5
2021-10-11 13:00:00,8331,10014,54750,68346.25,11363.25
2021-10-11 14:00:00,8247,9901.25,52400,67012,11728.75
2021-10-11 15:00:00,8164,9795.25,50500,65460.75,12203.75
2021-10-11 16:00:00,8117,9872,49000,64010.5,12685.25
2021-10-11 17:00:00,8151,10207.25,47850,63986.25,13504
2021-10-11 18:00:00,8225,10512.25,49750,64047.25,13772
2021-10-11 19:00:00,8114,10733.5,53950,65131.25,14191.25
2021-10-11 20:00:00,7603,10498,54750,62464,14108
2021-10-11 21:00:00,7021,9896,50550,58962.75,13330.75
2021-10-11 22:00:00,6708,9587.75,48100,55617.25,12538
2021-10-11 23:00:00,6241,9185,50400,51931.75,11836.75
2021-10-12 00:00:00,5694,8600.25,47950,47307,11176
2021-10-12 01:00:00,5481,8174.5,45400,45643.75,10697
2021-10-12 02:00:00,5464,7960.5,44850,45114,10514.75
2021-10-12 03:00:00,5432,7861,42600,45585.5,10416.5
2021-10-12 04:00:00,5608,7964.5,41600,47193.25,10460.5
2021-10-12 05:00:00,6214,8456.5,43150,51011.5,10758.5
2021-10-12 06:00:00,7402,9495.25,47900,58377,11730.75
2021-10-12 07:00:00,8231,10475.25,54700,64382.5,13220.75
2021-10-12 08:00:00,8546,10635.25,57000,66584,13572
2021-10-12 09:00:00,8530,10816,57450,67613,12854.75
2021-10-12 10:00:00,8517,10799.75,57350,68778.5,11866
2021-10-12 11:00:00,8517,10805.5,56900,69907,11111
