date,price_AT,price_BE,price_GER,price_NL
2021-09-05 12:00:00,81.47,81.47,81.47,81.47
2021-09-05 13:00:00,65.66,65.66,65.66,65.66
2021-09-05 14:00:00,60.06,60.06,60.06,60.06
2021-09-05 15:00:00,69.09,69.09,69.09,69.09
2021-09-05 16:00:00,84.9,84.9,84.9,84.9
2021-09-05 17:00:00,95.18,95.18,95.18,95.18
2021-09-05 18:00:00,127.45,127.45,127.45,127.45
2021-09-05 19:00:00,138.69,138.69,138.69,138.69
2021-09-05 20:00:00,139.07,139.07,139.07,139.07
2021-09-05 21:00:00,129.63,135.65,129.0,149.9
2021-09-05 22:00:00,122.99,131.14,121.99,149.9
2021-09-05 23:00:00,100.26,113.04,104.1,120.0
2021-09-06 00:00:00,105.32,105.32,105.32,105.32
2021-09-06 01:00:00,104.79,104.79,104.79,104.79
2021-09-06 02:00:00,101.85,101.85,101.85,101.85
2021-09-06 03:00:00,97.97,97.97,97.97,97.97
2021-09-06 04:00:00,100.0,100.0,100.0,100.0
2021-09-06 05:00:00,110.0,110.0,110.0,110.0
2021-09-06 06:00:00,135.97,135.97,135.97,135.97
2021-09-06 07:00:00,164.85,189.63,165.0,179.27
2021-09-06 08:00:00,159.74,176.28,160.0,168.82
2021-09-06 09:00:00,139.26,139.26,139.26,139.26
2021-09-06 10:00:00,128.04,128.04,128.04,128.04
2021-09-06 11:00:00,110.7,110.7,110.7,110.7
2021-09-06 12:00:00,111.09,108.71,105.57,105.57
2021-09-06 13:00:00,110.35,108.33,103.26,105.42
2021-09-06 14:00:00,105.49,105.49,105.49,105.49
2021-09-06 15:00:00,115.08,115.08,115.08,115.08
2021-09-06 16:00:00,128.67,128.67,128.67,128.67
2021-09-06 17:00:00,137.73,137.73,137.73,137.73
2021-09-06 18:00:00,150.0,150.71,150.0,150.28
2021-09-06 19:00:00,190.68,207.71,190.68,194.3
2021-09-06 20:00:00,181.72,195.2,181.72,185.4
2021-09-06 21:00:00,147.22,152.35,147.22,149.9
2021-09-06 22:00:00,132.66,132.66,132.66,132.66
2021-09-06 23:00:00,110.79,110.79,110.79,110.79
2021-09-07 00:00:00,110.72,110.72,110.72,110.72
2021-09-07 01:00:00,112.0,112.0,112.0,112.0
2021-09-07 02:00:00,108.52,108.52,108.52,108.52
2021-09-07 03:00:00,107.56,108.7,107.87,108.62
2021-09-07 04:00:00,107.63,109.06,107.98,109.0
2021-09-07 05:00:00,110.52,111.75,110.82,111.75
2021-09-07 06:00:00,141.96,145.38,141.96,145.38
2021-09-07 07:00:00,160.87,167.98,160.87,165.0
2021-09-07 08:00:00,164.44,185.69,164.44,174.02
2021-09-07 09:00:00,142.5,142.5,142.5,142.5
2021-09-07 10:00:00,134.51,134.51,134.51,134.51
2021-09-07 11:00:00,120.05,120.1,120.04,120.0
2021-09-07 12:00:00,113.07,111.71,108.63,108.11
2021-09-07 13:00:00,108.88,108.84,108.73,108.72
2021-09-07 14:00:00,108.28,108.28,108.28,108.28
2021-09-07 15:00:00,107.98,107.98,107.98,107.98
2021-09-07 16:00:00,113.07,113.07,113.07,113.07
2021-09-07 17:00:00,135.83,137.21,135.83,135.83
2021-09-07 18:00:00,145.9,151.13,145.9,145.9
2021-09-07 19:00:00,180.0,186.1,180.0,180.0
2021-09-07 20:00:00,164.01,167.18,164.01,165.41
2021-09-07 21:00:00,141.32,141.32,141.32,141.32
2021-09-07 22:00:00,126.5,126.5,126.5,126.5
2021-09-07 23:00:00,109.1,109.1,109.1,109.1
2021-09-08 00:00:00,115.0,115.0,115.0,115.0
2021-09-08 01:00:00,110.0,110.0,110.0,110.0
2021-09-08 02:00:00,106.62,106.62,106.62,106.62
2021-09-08 03:00:00,104.8,104.8,104.8,104.8
2021-09-08 04:00:00,107.38,115.38,109.44,114.8
2021-09-08 05:00:00,114.26,117.43,114.94,117.16
2021-09-08 06:00:00,145.0,146.98,145.0,146.98
2021-09-08 07:00:00,151.16,152.8,151.16,152.8
2021-09-08 08:00:00,149.96,150.51,149.96,150.51
2021-09-08 09:00:00,138.0,138.0,138.0,138.0
2021-09-08 10:00:00,124.17,124.17,124.17,124.17
2021-09-08 11:00:00,109.46,109.46,109.46,109.46
2021-09-08 12:00:00,109.1,114.58,106.03,106.03
2021-09-08 13:00:00,109.08,106.63,103.01,103.01
2021-09-08 14:00:00,109.07,107.05,103.93,103.93
2021-09-08 15:00:00,109.08,109.08,109.08,109.08
2021-09-08 16:00:00,117.52,117.52,117.52,117.52
2021-09-08 17:00:00,136.03,136.03,136.03,136.03
2021-09-08 18:00:00,149.75,152.21,149.75,150.09
2021-09-08 19:00:00,165.78,171.17,165.78,169.83
2021-09-08 20:00:00,152.36,152.36,152.36,152.36
2021-09-08 21:00:00,137.11,137.11,137.11,137.11
2021-09-08 22:00:00,125.01,125.01,125.01,125.01
2021-09-08 23:00:00,110.54,110.54,110.54,110.54
2021-09-09 00:00:00,107.73,107.73,107.73,107.73
2021-09-09 01:00:00,107.72,107.72,107.72,107.72
2021-09-09 02:00:00,105.03,105.03,105.03,105.03
2021-09-09 03:00:00,101.88,101.88,101.88,101.88
2021-09-09 04:00:00,103.16,103.16,103.16,103.16
2021-09-09 05:00:00,109.02,109.02,109.02,109.02
2021-09-09 06:00:00,138.38,138.38,138.38,138.38
2021-09-09 07:00:00,148.05,148.05,148.05,148.05
2021-09-09 08:00:00,149.43,149.43,149.43,149.43
2021-09-09 09:00:00,144.99,144.99,144.99,144.99
2021-09-09 10:00:00,137.66,146.26,137.64,135.0
2021-09-09 11:00:00,131.96,143.67,118.7,109.3
2021-09-09 12:00:00,129.98,128.88,110.06,110.06
2021-09-09 13:00:00,127.49,126.9,111.32,111.32
2021-09-09 14:00:00,123.03,123.45,113.3,113.3
2021-09-09 15:00:00,123.83,123.83,123.83,123.83
2021-09-09 16:00:00,137.0,137.0,137.0,137.0
2021-09-09 17:00:00,145.98,149.97,145.98,147.84
2021-09-09 18:00:00,157.7,178.72,157.7,163.41
2021-09-09 19:00:00,174.23,205.29,174.23,180.0
2021-09-09 20:00:00,168.48,193.18,168.48,187.18
2021-09-09 21:00:00,148.0,148.0,148.0,148.0
2021-09-09 22:00:00,139.86,139.86,139.86,139.86
2021-09-09 23:00:00,124.11,124.11,124.11,124.11
2021-09-10 00:00:00,119.01,119.01,119.01,119.01
2021-09-10 01:00:00,114.43,114.43,114.43,114.43
2021-09-10 02:00:00,113.88,113.88,113.88,113.88
2021-09-10 03:00:00,111.67,111.67,111.67,111.67
2021-09-10 04:00:00,113.82,113.82,113.82,113.82
2021-09-10 05:00:00,117.58,117.58,117.58,117.58
2021-09-10 06:00:00,145.45,145.45,145.45,145.45
2021-09-10 07:00:00,158.07,158.07,158.07,158.07
2021-09-10 08:00:00,162.01,164.1,162.27,163.38
2021-09-10 09:00:00,156.66,156.66,156.66,156.66
2021-09-10 10:00:00,149.22,149.22,149.22,149.22
2021-09-10 11:00:00,144.22,144.22,144.22,144.22
2021-09-10 12:00:00,140.0,140.0,140.0,140.0
2021-09-10 13:00:00,128.0,128.0,128.0,128.0
2021-09-10 14:00:00,120.52,120.52,120.52,120.52
2021-09-10 15:00:00,130.61,130.61,130.61,130.61
2021-09-10 16:00:00,140.09,140.09,140.09,140.09
2021-09-10 17:00:00,151.91,156.03,152.48,155.51
2021-09-10 18:00:00,159.18,160.87,159.18,160.87
2021-09-10 19:00:00,159.58,160.1,159.58,160.29
2021-09-10 20:00:00,159.31,159.31,159.31,159.31
2021-09-10 21:00:00,148.64,148.64,148.64,148.64
2021-09-10 22:00:00,141.52,141.52,141.52,141.52
2021-09-10 23:00:00,132.66,132.66,132.66,132.66
2021-09-11 00:00:00,140.16,140.16,140.16,140.16
2021-09-11 01:00:00,129.77,129.77,129.77,129.77
2021-09-11 02:00:00,115.96,115.96,115.96,115.96
2021-09-11 03:00:00,109.82,109.82,109.82,109.82
2021-09-11 04:00:00,110.02,110.02,110.02,110.02
2021-09-11 05:00:00,111.21,111.21,111.21,111.21
2021-09-11 06:00:00,130.06,130.06,130.06,130.06
2021-09-11 07:00:00,136.12,136.12,136.12,136.12
2021-09-11 08:00:00,143.46,143.46,143.46,143.46
2021-09-11 09:00:00,145.03,145.03,145.03,145.03
2021-09-11 10:00:00,141.32,141.32,141.32,141.32
2021-09-11 11:00:00,133.68,133.68,133.68,133.68
2021-09-11 12:00:00,122.02,122.02,122.02,122.02
2021-09-11 13:00:00,111.59,111.59,111.59,111.59
2021-09-11 14:00:00,110.03,109.7,106.08,109.7
2021-09-11 15:00:00,110.1,109.66,107.81,109.66
2021-09-11 16:00:00,112.36,112.36,112.36,112.36
2021-09-11 17:00:00,129.2,129.2,129.2,129.2
2021-09-11 18:00:00,146.98,146.98,146.98,146.98
2021-09-11 19:00:00,155.09,155.09,155.09,155.09
2021-09-11 20:00:00,153.9,153.9,153.9,153.9
2021-09-11 21:00:00,145.03,145.03,145.03,145.03
2021-09-11 22:00:00,138.68,138.68,138.68,138.68
2021-09-11 23:00:00,121.08,121.08,121.08,121.08
2021-09-12 00:00:00,108.64,136.23,105.05,208.5
2021-09-12 01:00:00,101.86,122.53,99.17,170.0
2021-09-12 02:00:00,99.64,104.33,99.02,115.1
2021-09-12 03:00:00,96.06,101.32,95.38,115.1
2021-09-12 04:00:00,97.57,97.57,97.57,97.57
2021-09-12 05:00:00,97.64,97.64,97.64,97.64
2021-09-12 06:00:00,97.53,115.07,95.59,161.0
2021-09-12 07:00:00,101.34,101.34,101.34,101.34
2021-09-12 08:00:00,106.41,106.41,106.41,106.41
2021-09-12 09:00:00,107.17,107.17,107.17,107.17
2021-09-12 10:00:00,101.92,101.92,101.92,101.92
2021-09-12 11:00:00,102.38,100.83,99.72,100.83
2021-09-12 12:00:00,99.96,95.48,93.94,94.57
2021-09-12 13:00:00,81.07,81.07,81.07,81.07
2021-09-12 14:00:00,69.68,69.68,69.68,69.68
2021-09-12 15:00:00,81.27,78.09,72.44,91.3
2021-09-12 16:00:00,98.56,100.8,87.13,132.0
2021-09-12 17:00:00,103.09,120.16,99.94,167.91
2021-09-12 18:00:00,136.37,136.37,136.37,136.37
2021-09-12 19:00:00,150.0,150.0,150.0,150.0
2021-09-12 20:00:00,155.81,162.03,154.17,173.9
2021-09-12 21:00:00,140.02,147.62,138.01,162.14
2021-09-12 22:00:00,129.07,129.07,129.07,129.07
2021-09-12 23:00:00,111.18,124.5,107.54,149.9
2021-09-13 00:00:00,113.01,113.01,113.01,113.01
2021-09-13 01:00:00,108.2,108.2,108.2,108.2
2021-09-13 02:00:00,103.92,103.92,103.92,103.92
2021-09-13 03:00:00,103.79,103.79,103.79,103.79
2021-09-13 04:00:00,104.85,104.85,104.85,104.85
2021-09-13 05:00:00,110.01,110.01,110.01,110.01
2021-09-13 06:00:00,152.08,152.08,152.08,152.08
2021-09-13 07:00:00,160.93,166.18,160.93,164.81
2021-09-13 08:00:00,166.71,179.06,166.71,175.87
2021-09-13 09:00:00,157.0,157.0,157.0,157.0
2021-09-13 10:00:00,147.93,147.93,147.93,147.93
2021-09-13 11:00:00,140.06,140.06,140.06,140.06
2021-09-13 12:00:00,140.01,135.3,118.84,118.84
2021-09-13 13:00:00,127.45,125.54,116.9,116.9
2021-09-13 14:00:00,133.85,130.72,119.0,119.0
2021-09-13 15:00:00,141.63,141.63,141.63,141.63
2021-09-13 16:00:00,150.93,150.93,150.93,150.93
2021-09-13 17:00:00,159.09,159.09,159.09,159.09
2021-09-13 18:00:00,183.45,184.61,183.45,184.61
2021-09-13 19:00:00,200.88,203.32,200.88,203.32
2021-09-13 20:00:00,193.21,198.22,193.21,198.22
2021-09-13 21:00:00,160.91,160.91,160.91,160.91
2021-09-13 22:00:00,147.15,147.15,147.15,147.15
2021-09-13 23:00:00,131.18,131.18,131.18,131.18
2021-09-14 00:00:00,122.23,122.23,122.23,122.23
2021-09-14 01:00:00,121.59,121.59,121.59,121.59
2021-09-14 02:00:00,113.83,113.83,113.83,113.83
2021-09-14 03:00:00,107.84,107.84,107.84,107.84
2021-09-14 04:00:00,110.03,110.03,110.03,110.03
2021-09-14 05:00:00,122.03,122.03,122.03,122.03
2021-09-14 06:00:00,155.51,149.9,155.51,154.19
2021-09-14 07:00:00,166.24,167.92,166.24,167.56
2021-09-14 08:00:00,172.69,174.72,172.69,174.29
2021-09-14 09:00:00,162.9,162.9,162.9,162.9
2021-09-14 10:00:00,152.15,152.15,152.15,152.15
2021-09-14 11:00:00,146.85,152.6,124.01,124.01
2021-09-14 12:00:00,141.36,147.32,121.06,121.06
2021-09-14 13:00:00,139.59,146.33,117.27,117.27
2021-09-14 14:00:00,142.97,148.14,125.43,125.43
2021-09-14 15:00:00,151.16,151.16,151.16,151.16
2021-09-14 16:00:00,158.72,158.72,158.72,158.72
2021-09-14 17:00:00,168.0,174.18,168.0,172.0
2021-09-14 18:00:00,184.55,207.4,184.55,200.0
2021-09-14 19:00:00,188.2,200.0,188.2,200.0
2021-09-14 20:00:00,174.25,177.66,174.25,176.48
2021-09-14 21:00:00,155.4,155.4,155.4,155.4
2021-09-14 22:00:00,144.65,144.65,144.65,144.65
2021-09-14 23:00:00,118.67,122.0,117.98,130.6
2021-09-15 00:00:00,135.08,135.08,135.08,135.08
2021-09-15 01:00:00,133.4,133.4,133.4,133.4
2021-09-15 02:00:00,128.95,128.95,128.95,128.95
2021-09-15 03:00:00,123.1,123.1,123.1,123.1
2021-09-15 04:00:00,128.01,128.01,128.01,128.01
2021-09-15 05:00:00,137.01,137.01,137.01,137.01
2021-09-15 06:00:00,166.94,166.94,166.94,166.94
2021-09-15 07:00:00,180.24,180.76,180.24,180.72
2021-09-15 08:00:00,192.11,192.11,192.11,192.11
2021-09-15 09:00:00,191.32,191.32,191.32,191.32
2021-09-15 10:00:00,187.42,187.42,187.42,187.42
2021-09-15 11:00:00,180.8,180.8,180.8,180.8
2021-09-15 12:00:00,180.0,180.0,180.0,180.0
2021-09-15 13:00:00,175.74,175.74,175.74,175.74
2021-09-15 14:00:00,175.76,175.76,175.76,175.76
2021-09-15 15:00:00,179.09,179.09,179.09,179.09
2021-09-15 16:00:00,180.25,178.14,179.97,179.5
2021-09-15 17:00:00,190.0,187.64,190.0,190.47
2021-09-15 18:00:00,192.78,192.78,192.78,194.02
2021-09-15 19:00:00,196.58,196.58,196.58,196.58
2021-09-15 20:00:00,190.0,190.0,190.0,190.0
2021-09-15 21:00:00,176.78,176.78,176.78,176.78
2021-09-15 22:00:00,162.98,162.98,162.98,162.98
2021-09-15 23:00:00,153.02,153.02,153.02,153.02
2021-09-16 00:00:00,131.45,131.45,131.45,131.45
2021-09-16 01:00:00,129.4,129.4,129.4,129.4
2021-09-16 02:00:00,122.78,131.0,117.17,123.73
2021-09-16 03:00:00,116.26,117.05,115.96,117.92
2021-09-16 04:00:00,115.19,115.19,115.19,115.19
2021-09-16 05:00:00,135.03,135.03,135.03,135.03
2021-09-16 06:00:00,169.72,169.72,169.72,169.72
2021-09-16 07:00:00,194.0,194.0,194.0,194.0
2021-09-16 08:00:00,197.81,197.81,197.81,197.81
2021-09-16 09:00:00,193.91,193.91,193.91,193.91
2021-09-16 10:00:00,186.68,186.68,186.68,186.68
2021-09-16 11:00:00,183.73,188.78,181.0,179.08
2021-09-16 12:00:00,180.77,189.0,155.36,160.0
2021-09-16 13:00:00,169.07,186.0,145.06,145.06
2021-09-16 14:00:00,170.02,186.69,130.94,136.52
2021-09-16 15:00:00,174.96,181.45,131.4,150.0
2021-09-16 16:00:00,174.94,175.39,133.82,134.23
2021-09-16 17:00:00,178.71,178.71,178.71,178.71
2021-09-16 18:00:00,188.11,188.11,188.11,188.11
2021-09-16 19:00:00,197.59,197.59,197.59,197.59
2021-09-16 20:00:00,198.02,198.02,198.02,198.02
2021-09-16 21:00:00,179.78,179.78,179.78,179.78
2021-09-16 22:00:00,170.42,170.42,170.42,170.42
2021-09-16 23:00:00,138.1,138.1,138.1,138.1
2021-09-17 00:00:00,131.54,152.99,127.33,180.0
2021-09-17 01:00:00,127.07,135.43,125.43,144.5
2021-09-17 02:00:00,125.08,135.12,123.11,146.0
2021-09-17 03:00:00,119.05,124.94,117.89,131.33
2021-09-17 04:00:00,125.92,125.92,125.92,125.92
2021-09-17 05:00:00,134.87,134.87,134.87,134.87
2021-09-17 06:00:00,169.27,169.27,169.27,169.27
2021-09-17 07:00:00,181.97,181.97,181.97,181.97
2021-09-17 08:00:00,188.17,188.17,188.17,188.17
2021-09-17 09:00:00,182.86,182.86,182.86,182.86
2021-09-17 10:00:00,175.33,175.33,175.33,175.33
2021-09-17 11:00:00,167.13,167.13,167.13,167.13
2021-09-17 12:00:00,160.3,160.3,160.3,160.3
2021-09-17 13:00:00,140.66,140.66,140.66,140.66
2021-09-17 14:00:00,140.66,140.66,140.66,140.66
2021-09-17 15:00:00,140.66,140.66,140.66,140.66
2021-09-17 16:00:00,140.66,140.66,140.66,140.66
2021-09-17 17:00:00,165.53,165.53,165.53,165.53
2021-09-17 18:00:00,181.94,191.16,181.94,186.6
2021-09-17 19:00:00,187.9,196.68,187.9,192.33
2021-09-17 20:00:00,185.2,185.2,185.2,185.2
2021-09-17 21:00:00,179.04,179.04,179.04,179.04
2021-09-17 22:00:00,171.27,171.27,171.27,171.27
2021-09-17 23:00:00,153.92,153.92,153.92,153.92
2021-09-18 00:00:00,149.59,149.59,149.59,149.59
2021-09-18 01:00:00,130.64,130.64,130.64,130.64
2021-09-18 02:00:00,125.43,125.43,125.43,125.43
2021-09-18 03:00:00,120.62,120.62,120.62,120.62
2021-09-18 04:00:00,115.02,115.02,115.02,115.02
2021-09-18 05:00:00,117.01,117.01,117.01,117.01
2021-09-18 06:00:00,127.06,127.06,127.06,127.06
2021-09-18 07:00:00,149.09,149.09,149.09,149.09
2021-09-18 08:00:00,162.5,162.5,162.5,162.5
2021-09-18 09:00:00,155.09,155.09,155.09,155.09
2021-09-18 10:00:00,132.88,132.88,132.88,132.88
2021-09-18 11:00:00,129.88,126.8,124.84,125.77
2021-09-18 12:00:00,131.82,127.94,115.96,121.65
2021-09-18 13:00:00,127.05,123.67,105.11,113.86
2021-09-18 14:00:00,125.42,121.12,105.1,112.77
2021-09-18 15:00:00,124.93,119.28,110.09,117.98
2021-09-18 16:00:00,125.94,125.94,125.94,125.94
2021-09-18 17:00:00,136.81,136.81,136.81,136.81
2021-09-18 18:00:00,169.97,182.47,169.97,177.12
2021-09-18 19:00:00,179.91,179.91,179.91,179.91
2021-09-18 20:00:00,178.97,178.97,178.97,178.97
2021-09-18 21:00:00,151.32,151.32,151.32,151.32
2021-09-18 22:00:00,125.99,135.49,123.73,156.9
2021-09-18 23:00:00,111.51,149.02,97.63,184.9
2021-09-19 00:00:00,83.62,91.57,81.71,112.08
2021-09-19 01:00:00,81.0,84.91,80.05,95.0
2021-09-19 02:00:00,78.09,80.09,77.6,85.67
2021-09-19 03:00:00,77.04,77.3,76.95,82.04
2021-09-19 04:00:00,72.82,73.15,72.82,77.64
2021-09-19 05:00:00,75.79,75.83,75.77,76.6
2021-09-19 06:00:00,76.95,78.39,76.61,81.68
2021-09-19 07:00:00,77.69,79.15,77.35,82.47
2021-09-19 08:00:00,82.01,83.82,81.58,88.0
2021-09-19 09:00:00,83.22,84.74,82.86,88.25
2021-09-19 10:00:00,80.17,80.17,80.17,80.17
2021-09-19 11:00:00,80.65,80.65,80.65,80.65
2021-09-19 12:00:00,92.46,86.58,82.83,84.9
2021-09-19 13:00:00,79.12,79.12,79.12,79.12
2021-09-19 14:00:00,74.16,74.16,74.16,74.16
2021-09-19 15:00:00,78.1,78.1,78.1,78.1
2021-09-19 16:00:00,83.75,83.75,83.75,83.75
2021-09-19 17:00:00,114.26,120.0,105.07,130.0
2021-09-19 18:00:00,149.0,157.25,149.0,154.36
2021-09-19 19:00:00,167.66,167.73,167.63,167.69
2021-09-19 20:00:00,170.63,170.63,170.63,170.63
2021-09-19 21:00:00,126.16,157.44,119.63,169.9
2021-09-19 22:00:00,116.48,157.51,108.76,170.5
2021-09-19 23:00:00,111.07,149.38,95.68,151.47
2021-09-20 00:00:00,102.11,142.79,101.79,160.8
2021-09-20 01:00:00,96.04,130.35,96.04,150.0
2021-09-20 02:00:00,98.74,116.23,98.74,129.9
2021-09-20 03:00:00,98.56,126.35,98.56,144.0
2021-09-20 04:00:00,93.87,120.0,93.87,135.13
2021-09-20 05:00:00,118.2,118.2,118.2,118.2
2021-09-20 06:00:00,161.33,161.33,161.33,161.33
2021-09-20 07:00:00,179.52,179.52,179.52,179.52
2021-09-20 08:00:00,188.64,188.64,188.64,188.64
2021-09-20 09:00:00,180.0,180.0,180.0,180.0
2021-09-20 10:00:00,172.67,172.67,172.67,172.67
2021-09-20 11:00:00,164.0,164.0,164.0,164.0
2021-09-20 12:00:00,155.0,155.0,155.0,155.0
2021-09-20 13:00:00,149.76,149.76,149.76,149.76
2021-09-20 14:00:00,154.52,142.28,142.28,128.6
2021-09-20 15:00:00,153.19,150.16,151.22,150.16
2021-09-20 16:00:00,163.93,161.97,162.88,162.58
2021-09-20 17:00:00,172.33,172.33,172.33,172.33
2021-09-20 18:00:00,179.98,179.98,179.98,179.98
2021-09-20 19:00:00,205.0,209.4,205.0,209.4
2021-09-20 20:00:00,185.8,185.8,185.8,185.8
2021-09-20 21:00:00,171.15,171.15,171.15,171.15
2021-09-20 22:00:00,154.53,154.53,154.53,154.53
2021-09-20 23:00:00,133.48,133.48,133.48,133.48
2021-09-21 00:00:00,130.12,130.12,130.12,130.12
2021-09-21 01:00:00,128.01,128.01,128.01,128.01
2021-09-21 02:00:00,121.34,121.34,121.34,121.34
2021-09-21 03:00:00,114.94,114.94,114.94,114.94
2021-09-21 04:00:00,119.04,119.04,119.04,119.04
2021-09-21 05:00:00,131.01,133.97,131.46,132.98
2021-09-21 06:00:00,167.6,170.0,170.0,172.34
2021-09-21 07:00:00,188.95,191.06,189.59,190.85
2021-09-21 08:00:00,190.0,190.0,190.0,190.0
2021-09-21 09:00:00,176.92,176.92,176.92,176.92
2021-09-21 10:00:00,160.1,160.1,160.1,160.1
2021-09-21 11:00:00,151.8,151.8,151.8,151.8
2021-09-21 12:00:00,145.06,145.06,145.06,145.06
2021-09-21 13:00:00,132.5,132.5,132.5,132.5
2021-09-21 14:00:00,129.71,129.71,129.71,129.71
2021-09-21 15:00:00,128.53,128.53,128.53,128.53
2021-09-21 16:00:00,132.5,132.5,132.5,132.5
2021-09-21 17:00:00,164.82,165.21,162.48,165.21
2021-09-21 18:00:00,174.88,177.86,174.88,177.48
2021-09-21 19:00:00,189.99,192.22,190.0,191.34
2021-09-21 20:00:00,182.87,182.87,182.87,182.87
2021-09-21 21:00:00,163.08,163.08,163.08,163.08
2021-09-21 22:00:00,141.3,141.3,141.3,141.3
2021-09-21 23:00:00,131.18,131.18,131.18,131.18
2021-09-22 00:00:00,115.01,160.0,105.21,196.05
2021-09-22 01:00:00,101.36,103.09,100.98,104.78
2021-09-22 02:00:00,97.51,98.69,97.25,99.64
2021-09-22 03:00:00,94.6,94.6,94.6,94.6
2021-09-22 04:00:00,100.04,100.04,100.04,100.04
2021-09-22 05:00:00,119.09,119.09,119.09,119.09
2021-09-22 06:00:00,173.94,185.8,174.51,181.0
2021-09-22 07:00:00,200.0,205.03,200.0,203.9
2021-09-22 08:00:00,213.29,218.8,213.81,217.9
2021-09-22 09:00:00,185.26,185.26,185.26,185.26
2021-09-22 10:00:00,170.15,170.15,170.15,170.15
2021-09-22 11:00:00,159.93,159.93,159.93,159.93
2021-09-22 12:00:00,151.0,151.0,151.0,151.0
2021-09-22 13:00:00,139.69,139.69,139.69,139.69
2021-09-22 14:00:00,132.32,132.32,132.32,132.32
2021-09-22 15:00:00,132.33,132.33,132.33,132.33
2021-09-22 16:00:00,139.97,139.97,139.97,139.97
2021-09-22 17:00:00,165.9,165.9,165.9,165.9
2021-09-22 18:00:00,183.79,183.79,183.79,183.79
2021-09-22 19:00:00,198.68,207.67,199.78,205.55
2021-09-22 20:00:00,184.0,241.0,176.82,248.28
2021-09-22 21:00:00,157.65,157.65,157.65,157.65
2021-09-22 22:00:00,120.08,151.18,113.35,163.97
2021-09-22 23:00:00,109.4,143.69,90.01,143.69
2021-09-23 00:00:00,111.28,143.26,95.52,143.26
2021-09-23 01:00:00,98.41,101.27,97.05,102.93
2021-09-23 02:00:00,84.23,84.23,84.23,84.23
2021-09-23 03:00:00,75.32,75.32,75.32,75.32
2021-09-23 04:00:00,70.06,70.06,70.06,70.06
2021-09-23 05:00:00,78.91,78.91,78.91,78.91
2021-09-23 06:00:00,120.02,120.02,120.02,120.02
2021-09-23 07:00:00,161.98,178.5,153.86,179.7
2021-09-23 08:00:00,160.1,200.06,139.44,200.06
2021-09-23 09:00:00,160.92,200.0,96.52,162.73
2021-09-23 10:00:00,161.93,164.08,68.35,124.4
2021-09-23 11:00:00,161.95,89.73,54.25,79.9
2021-09-23 12:00:00,158.99,78.0,23.57,78.0
2021-09-23 13:00:00,133.21,79.9,0.12,79.9
2021-09-23 14:00:00,130.08,78.0,0.08,78.0
2021-09-23 15:00:00,158.95,100.0,10.05,100.0
2021-09-23 16:00:00,160.98,110.0,53.17,110.0
2021-09-23 17:00:00,171.15,160.0,59.79,160.0
2021-09-23 18:00:00,174.96,203.13,92.01,165.94
2021-09-23 19:00:00,161.53,243.06,97.86,233.2
2021-09-23 20:00:00,152.0,226.62,92.16,194.9
2021-09-23 21:00:00,120.01,184.0,67.47,184.0
2021-09-23 22:00:00,111.03,164.84,68.61,176.37
2021-09-23 23:00:00,105.04,154.94,57.41,166.17
2021-09-24 00:00:00,105.0,158.55,63.36,170.81
2021-09-24 01:00:00,74.23,134.87,57.82,170.29
2021-09-24 02:00:00,73.28,132.5,57.83,188.39
2021-09-24 03:00:00,67.97,108.83,60.45,151.0
2021-09-24 04:00:00,72.53,97.72,67.86,125.0
2021-09-24 05:00:00,89.66,97.98,87.85,109.9
2021-09-24 06:00:00,150.1,150.1,150.1,150.1
2021-09-24 07:00:00,173.54,183.8,170.95,186.85
2021-09-24 08:00:00,178.4,184.87,176.95,199.1
2021-09-24 09:00:00,158.91,203.64,149.57,217.0
2021-09-24 10:00:00,140.01,151.76,137.54,166.9
2021-09-24 11:00:00,149.99,131.39,107.01,124.9
2021-09-24 12:00:00,157.43,158.37,89.26,104.58
2021-09-24 13:00:00,130.9,132.5,87.14,95.65
2021-09-24 14:00:00,120.14,127.4,82.1,87.42
2021-09-24 15:00:00,114.34,126.38,82.94,94.11
2021-09-24 16:00:00,111.08,117.97,88.23,120.0
2021-09-24 17:00:00,127.43,159.24,119.23,159.9
2021-09-24 18:00:00,166.3,166.3,166.3,166.3
2021-09-24 19:00:00,181.42,182.6,181.21,182.6
2021-09-24 20:00:00,161.06,213.6,148.84,213.6
2021-09-24 21:00:00,127.21,199.9,109.54,199.9
2021-09-24 22:00:00,120.03,199.7,90.43,199.7
2021-09-24 23:00:00,106.1,175.53,83.03,185.9
2021-09-25 00:00:00,112.0,147.2,99.59,154.53
2021-09-25 01:00:00,112.07,142.18,103.67,153.07
2021-09-25 02:00:00,114.06,143.31,102.09,151.2
2021-09-25 03:00:00,112.01,131.4,102.01,135.59
2021-09-25 04:00:00,111.34,119.68,107.61,124.9
2021-09-25 05:00:00,112.02,132.7,99.49,150.1
2021-09-25 06:00:00,115.21,166.5,107.5,179.97
2021-09-25 07:00:00,122.92,162.21,116.34,169.9
2021-09-25 08:00:00,137.17,175.82,128.58,177.8
2021-09-25 09:00:00,132.07,169.37,123.21,189.5
2021-09-25 10:00:00,123.79,139.55,109.42,171.01
2021-09-25 11:00:00,120.06,122.31,102.62,137.8
2021-09-25 12:00:00,128.7,111.58,94.09,111.58
2021-09-25 13:00:00,120.05,107.37,97.04,104.0
