,load_GER,price_GER,solar_forecastGER,windoffshore_forecastGER,windonshore_forecastGER,date,industrial_demand,year,month,day,hour,weekday
1152,49535.0,39.41,0.0,3911.75,10870.75,2019-02-18 00:00:00,1017.429470777495,2019,2,18,0,0
1153,47952.0,38.78,0.0,3816.0,10344.25,2019-02-18 01:00:00,1018.5594410903104,2019,2,18,1,0
1154,47255.75,38.78,0.0,3647.0,9593.75,2019-02-18 02:00:00,1010.12306520776,2019,2,18,2,0
1155,47578.75,38.2,0.0,3494.5,8947.0,2019-02-18 03:00:00,1004.562022848118,2019,2,18,3,0
1156,49128.5,38.8,0.0,3354.0,8379.0,2019-02-18 04:00:00,1045.8913846465016,2019,2,18,4,0
1157,52863.0,40.0,0.0,3193.25,7979.75,2019-02-18 05:00:00,1001.134617939026,2019,2,18,5,0
1158,60866.75,51.72,0.0,3096.0,7624.0,2019-02-18 06:00:00,1016.908093004984,2019,2,18,6,0
1159,66552.5,57.37,415.5,3117.5,7025.25,2019-02-18 07:00:00,1031.3735673384208,2019,2,18,7,0
1160,68844.5,56.01,4826.0,3232.75,6095.75,2019-02-18 08:00:00,1570.713457021492,2019,2,18,8,0
1161,69182.25,52.61,11363.25,3334.5,4897.75,2019-02-18 09:00:00,1548.3714283608845,2019,2,18,9,0
1162,70033.5,48.43,16635.25,3391.5,3564.25,2019-02-18 10:00:00,1514.091962313734,2019,2,18,10,0
1163,70894.5,44.81,20090.0,3346.5,2709.25,2019-02-18 11:00:00,1525.0445257985905,2019,2,18,11,0
1164,70170.0,43.09,21339.0,3218.0,2385.25,2019-02-18 12:00:00,1366.814661962717,2019,2,18,12,0
1165,69274.5,42.91,20200.5,3048.25,2574.75,2019-02-18 13:00:00,1500.8810806102465,2019,2,18,13,0
1166,68033.25,44.73,16641.5,2913.0,3008.5,2019-02-18 14:00:00,1571.189260982575,2019,2,18,14,0
1167,67349.25,47.35,10930.75,2829.5,3329.75,2019-02-18 15:00:00,1544.7899847391325,2019,2,18,15,0
1168,65646.25,50.9,4340.0,2852.25,4086.25,2019-02-18 16:00:00,1511.1607249626393,2019,2,18,16,0
1169,66127.25,52.94,458.5,2983.0,5809.25,2019-02-18 17:00:00,1010.1626194260652,2019,2,18,17,0
1170,68368.5,56.94,0.0,3126.0,8030.75,2019-02-18 18:00:00,1022.9917198629836,2019,2,18,18,0
1171,67960.25,55.76,0.0,3293.5,10022.5,2019-02-18 19:00:00,1018.8992171294144,2019,2,18,19,0
1172,65192.0,51.91,0.0,3458.75,11533.0,2019-02-18 20:00:00,1037.6472448490229,2019,2,18,20,0
1173,62273.25,43.98,0.0,3602.0,12776.25,2019-02-18 21:00:00,1008.676408814958,2019,2,18,21,0
1174,59805.0,42.23,0.0,3701.75,13497.25,2019-02-18 22:00:00,1036.42803429523,2019,2,18,22,0
1175,55930.5,35.87,0.0,3756.0,13817.25,2019-02-18 23:00:00,1010.9899305183708,2019,2,18,23,0
1176,52294.0,36.09,0.0,3851.0,15237.0,2019-02-19 00:00:00,1038.9567842496876,2019,2,19,0,1
1177,50564.25,35.43,0.0,4034.0,15818.5,2019-02-19 01:00:00,1020.2095573419627,2019,2,19,1,1
1178,49626.0,35.42,0.0,4207.75,16069.75,2019-02-19 02:00:00,1018.47293548975,2019,2,19,2,1
1179,49846.0,36.0,0.0,4364.75,16155.75,2019-02-19 03:00:00,1016.825377280376,2019,2,19,3,1
1180,51037.25,36.08,0.0,4460.75,16158.5,2019-02-19 04:00:00,1022.7341506801038,2019,2,19,4,1
1181,54187.0,38.1,0.0,4580.0,16642.0,2019-02-19 05:00:00,1002.391859168026,2019,2,19,5,1
1182,61713.25,44.95,0.0,4656.25,17540.75,2019-02-19 06:00:00,1044.3379893639842,2019,2,19,6,1
1183,67319.0,48.68,357.0,4740.5,18076.0,2019-02-19 07:00:00,1030.3848787076042,2019,2,19,7,1
1184,69600.75,46.76,3151.25,4776.25,18064.25,2019-02-19 08:00:00,1523.210141931107,2019,2,19,8,1
1185,69861.75,44.22,6675.75,4763.75,18280.25,2019-02-19 09:00:00,1539.9760265530767,2019,2,19,9,1
1186,70804.25,41.37,9374.5,4746.0,18717.75,2019-02-19 10:00:00,1507.2839628347556,2019,2,19,10,1
1187,71311.25,36.45,11028.25,4765.25,19506.25,2019-02-19 11:00:00,1559.4263398485984,2019,2,19,11,1
1188,70632.5,36.31,11423.25,4760.5,20513.25,2019-02-19 12:00:00,1363.8237758056457,2019,2,19,12,1
1189,70126.5,36.41,10644.0,4756.0,21226.25,2019-02-19 13:00:00,1536.7138472604172,2019,2,19,13,1
1190,69034.25,38.09,8721.5,4745.25,21299.75,2019-02-19 14:00:00,1515.0060800420465,2019,2,19,14,1
1191,68170.0,38.87,5842.75,4705.75,20826.25,2019-02-19 15:00:00,1523.1942692339114,2019,2,19,15,1
1192,67408.5,42.9,2464.25,4709.25,19801.25,2019-02-19 16:00:00,1568.8467634014175,2019,2,19,16,1
1193,68944.75,50.92,268.0,4772.0,18824.5,2019-02-19 17:00:00,1008.7840312782204,2019,2,19,17,1
1194,71051.5,54.09,0.0,4673.25,18244.0,2019-02-19 18:00:00,1043.9430353469154,2019,2,19,18,1
1195,70110.5,52.42,0.0,4620.25,17878.25,2019-02-19 19:00:00,1022.1962521622902,2019,2,19,19,1
1196,65966.75,44.9,0.0,4562.5,17736.0,2019-02-19 20:00:00,1039.4606426416997,2019,2,19,20,1
1197,62606.25,41.63,0.0,4486.0,17529.0,2019-02-19 21:00:00,1011.0804779242354,2019,2,19,21,1
1198,60251.0,39.74,0.0,4415.5,16987.5,2019-02-19 22:00:00,1011.9644351930328,2019,2,19,22,1
1199,56052.5,35.69,0.0,4424.75,16416.75,2019-02-19 23:00:00,1030.50421279722,2019,2,19,23,1
1200,51274.25,35.26,0.0,4296.5,17380.5,2019-02-20 00:00:00,1007.3607851446876,2019,2,20,0,2
1201,49754.5,34.88,0.0,4182.5,16782.25,2019-02-20 01:00:00,1048.0652672803126,2019,2,20,1,2
1202,48864.0,32.95,0.0,4004.5,16099.75,2019-02-20 02:00:00,1008.1665460186916,2019,2,20,2,2
1203,49161.5,35.06,0.0,3785.0,15475.25,2019-02-20 03:00:00,1034.150332254083,2019,2,20,3,2
1204,50363.0,36.06,0.0,3549.0,14814.5,2019-02-20 04:00:00,1015.7932558041548,2019,2,20,4,2
1205,53545.5,38.06,0.0,3326.5,14045.25,2019-02-20 05:00:00,1009.2371711170229,2019,2,20,5,2
1206,61298.25,49.12,0.0,3135.75,13440.25,2019-02-20 06:00:00,1026.371133183686,2019,2,20,6,2
1207,66526.75,54.66,206.25,3118.75,12779.0,2019-02-20 07:00:00,1024.8965857492644,2019,2,20,7,2
1208,68111.0,54.58,2141.5,3313.25,11988.75,2019-02-20 08:00:00,1527.434359260748,2019,2,20,8,2
1209,67881.5,53.08,5095.75,3620.75,11314.5,2019-02-20 09:00:00,1508.780536011421,2019,2,20,9,2
1210,68273.0,52.09,7827.0,3967.5,10879.5,2019-02-20 10:00:00,1551.0819636504182,2019,2,20,10,2
1211,68605.25,49.73,9651.5,4262.5,10833.5,2019-02-20 11:00:00,1516.7642287184556,2019,2,20,11,2
1212,67809.75,43.74,10068.25,4517.0,10997.25,2019-02-20 12:00:00,1406.340897856139,2019,2,20,12,2
1213,66928.25,45.05,9257.75,4677.25,10737.75,2019-02-20 13:00:00,1506.292796924036,2019,2,20,13,2
1214,65686.25,45.58,7481.75,4721.75,9920.25,2019-02-20 14:00:00,1563.104905979814,2019,2,20,14,2
1215,65251.25,46.01,4930.0,4717.25,9022.0,2019-02-20 15:00:00,1507.214816236384,2019,2,20,15,2
1216,65024.5,49.79,2087.5,4725.0,8404.0,2019-02-20 16:00:00,1559.777257471881,2019,2,20,16,2
1217,66765.0,51.96,235.5,4710.0,8320.5,2019-02-20 17:00:00,1034.513829270957,2019,2,20,17,2
1218,69138.75,54.25,0.0,4587.75,8660.75,2019-02-20 18:00:00,1012.6271355832166,2019,2,20,18,2
1219,68376.75,54.34,0.0,4481.5,9180.0,2019-02-20 19:00:00,1046.6306967406815,2019,2,20,19,2
1220,64680.25,50.75,0.0,4498.25,9963.75,2019-02-20 20:00:00,1048.0426575844383,2019,2,20,20,2
1221,61496.75,44.06,0.0,4504.5,10714.0,2019-02-20 21:00:00,1001.3056587853748,2019,2,20,21,2
1222,58931.25,43.27,0.0,4527.75,11229.5,2019-02-20 22:00:00,1000.5054040812752,2019,2,20,22,2
1223,54403.25,40.13,0.0,4560.0,11711.5,2019-02-20 23:00:00,1019.7630587239416,2019,2,20,23,2
1224,52178.75,37.13,0.0,4576.25,11071.0,2019-02-21 00:00:00,1049.9849718750522,2019,2,21,0,3
1225,50445.75,36.0,0.0,4622.0,11484.75,2019-02-21 01:00:00,1019.0798274523976,2019,2,21,1,3
1226,49532.5,35.49,0.0,4676.0,11992.75,2019-02-21 02:00:00,1029.520354225661,2019,2,21,2,3
1227,49724.5,35.36,0.0,4726.5,12470.5,2019-02-21 03:00:00,1001.3838663368128,2019,2,21,3,3
1228,50822.5,36.08,0.0,4777.0,12854.5,2019-02-21 04:00:00,1001.187544773524,2019,2,21,4,3
1229,53954.75,37.9,0.0,4784.0,13141.5,2019-02-21 05:00:00,1036.3781193640386,2019,2,21,5,3
1230,61159.25,45.35,0.0,4892.75,13660.0,2019-02-21 06:00:00,1007.3480208983768,2019,2,21,6,3
1231,66860.25,49.78,293.0,4881.25,13885.0,2019-02-21 07:00:00,1005.0772636528864,2019,2,21,7,3
1232,69094.75,50.5,2372.25,4820.75,13785.5,2019-02-21 08:00:00,1535.3886828095908,2019,2,21,8,3
1233,69155.75,46.7,5623.0,4779.75,13738.75,2019-02-21 09:00:00,1560.042215286663,2019,2,21,9,3
1234,69603.5,43.2,8539.75,4733.0,14122.5,2019-02-21 10:00:00,1569.368254208978,2019,2,21,10,3
1235,70186.25,40.2,10363.5,4623.5,15171.75,2019-02-21 11:00:00,1510.3632541468958,2019,2,21,11,3
1236,69696.0,36.44,10404.5,4450.5,16331.5,2019-02-21 12:00:00,1413.8713098349483,2019,2,21,12,3
1237,69105.25,37.15,9163.25,4200.0,17010.0,2019-02-21 13:00:00,1510.2106385160475,2019,2,21,13,3
1238,67923.5,39.13,7055.75,3970.25,16789.25,2019-02-21 14:00:00,1541.0714826757471,2019,2,21,14,3
1239,66959.25,42.89,4552.75,3647.25,16097.75,2019-02-21 15:00:00,1538.413266840182,2019,2,21,15,3
1240,66481.25,46.3,1924.25,3211.75,15418.25,2019-02-21 16:00:00,1509.0434994009215,2019,2,21,16,3
1241,68145.25,50.61,252.5,2773.75,15190.25,2019-02-21 17:00:00,1000.4156359525108,2019,2,21,17,3
1242,69997.5,53.1,0.0,2394.75,15178.0,2019-02-21 18:00:00,1037.0381752016997,2019,2,21,18,3
1243,69220.0,52.98,0.0,2062.25,15263.0,2019-02-21 19:00:00,1012.9311223153512,2019,2,21,19,3
1244,65602.5,51.39,0.0,1793.0,15156.5,2019-02-21 20:00:00,1018.0280066397156,2019,2,21,20,3
1245,62159.25,46.13,0.0,1630.75,14800.5,2019-02-21 21:00:00,1045.9691487709945,2019,2,21,21,3
1246,59602.25,45.08,0.0,1561.75,14146.0,2019-02-21 22:00:00,1039.7994293622703,2019,2,21,22,3
1247,55322.25,42.69,0.0,1499.75,13427.75,2019-02-21 23:00:00,1025.3697007710869,2019,2,21,23,3
1248,52361.75,41.48,0.0,1507.5,12119.75,2019-02-22 00:00:00,1008.3307857133152,2019,2,22,0,4
1249,50557.5,40.32,0.0,1446.75,11413.5,2019-02-22 01:00:00,1042.1257020071723,2019,2,22,1,4
1250,49781.25,39.84,0.0,1343.0,10439.5,2019-02-22 02:00:00,1027.9184140812504,2019,2,22,2,4
1251,49974.5,39.59,0.0,1286.0,9754.25,2019-02-22 03:00:00,1023.7952554086164,2019,2,22,3,4
1252,51126.0,39.35,0.0,1246.0,9326.5,2019-02-22 04:00:00,1019.845949348558,2019,2,22,4,4
1253,54096.25,42.0,0.0,1205.75,9024.75,2019-02-22 05:00:00,1037.533937843581,2019,2,22,5,4
1254,60894.75,50.4,0.0,1213.5,8933.0,2019-02-22 06:00:00,1041.2237592576876,2019,2,22,6,4
1255,66019.5,55.03,169.0,1282.75,8778.0,2019-02-22 07:00:00,1047.8242878484302,2019,2,22,7,4
1256,67846.25,57.95,1270.75,1393.25,8416.0,2019-02-22 08:00:00,1544.148111831014,2019,2,22,8,4
1257,67848.25,55.62,3058.25,1521.25,7990.5,2019-02-22 09:00:00,1568.1811288541307,2019,2,22,9,4
1258,68194.25,54.14,5027.75,1675.5,7068.25,2019-02-22 10:00:00,1505.5516687812117,2019,2,22,10,4
1259,68700.0,53.06,6800.0,1865.75,5803.5,2019-02-22 11:00:00,1533.2566628497273,2019,2,22,11,4
1260,67845.25,51.45,7972.75,1971.25,4762.75,2019-02-22 12:00:00,1380.0782052552572,2019,2,22,12,4
1261,66415.5,48.99,8304.5,1913.75,4063.0,2019-02-22 13:00:00,1550.809248749384,2019,2,22,13,4
1262,64912.25,45.88,7360.25,1726.75,3685.25,2019-02-22 14:00:00,1541.290036217384,2019,2,22,14,4
1263,63980.25,44.75,5038.0,1560.5,3429.0,2019-02-22 15:00:00,1564.388555475211,2019,2,22,15,4
1264,63880.0,46.46,2212.25,1420.25,3411.5,2019-02-22 16:00:00,1507.5371194727757,2019,2,22,16,4
1265,65912.75,50.42,277.0,1356.0,4003.25,2019-02-22 17:00:00,1042.9065777688047,2019,2,22,17,4
1266,68002.0,52.4,0.0,1391.0,5184.5,2019-02-22 18:00:00,1016.4061002445628,2019,2,22,18,4
1267,66995.75,50.47,0.0,1496.75,6338.5,2019-02-22 19:00:00,1038.519179989867,2019,2,22,19,4
1268,63155.0,46.06,0.0,1659.0,7098.25,2019-02-22 20:00:00,1023.3664708756678,2019,2,22,20,4
1269,59883.0,43.02,0.0,1851.5,7831.5,2019-02-22 21:00:00,1046.6873597723925,2019,2,22,21,4
1270,57604.75,44.58,0.0,2005.0,8321.0,2019-02-22 22:00:00,1026.9342509461198,2019,2,22,22,4
1271,53396.25,39.6,0.0,2128.5,8572.25,2019-02-22 23:00:00,1007.3365349718792,2019,2,22,23,4
1272,48927.5,38.04,0.0,2567.0,10053.5,2019-02-23 00:00:00,1004.7782462348164,2019,2,23,0,5
1273,47168.75,36.54,0.0,2464.0,9967.0,2019-02-23 01:00:00,1019.395774566842,2019,2,23,1,5
1274,46149.0,36.06,0.0,2276.5,9376.75,2019-02-23 02:00:00,1002.9630419846987,2019,2,23,2,5
1275,46077.25,36.01,0.0,2069.0,8743.75,2019-02-23 03:00:00,1003.9919967073048,2019,2,23,3,5
1276,46378.5,35.61,0.0,1897.25,8276.5,2019-02-23 04:00:00,1021.0411868980332,2019,2,23,4,5
1277,46850.5,36.03,0.0,1844.0,8114.5,2019-02-23 05:00:00,1034.880167411921,2019,2,23,5,5
1278,48544.75,37.3,0.0,1865.0,8011.0,2019-02-23 06:00:00,1038.3026392688394,2019,2,23,6,5
1279,51651.75,41.11,834.0,1942.0,7803.75,2019-02-23 07:00:00,1009.681441286634,2019,2,23,7,5
1280,54869.75,43.57,6132.5,2050.0,7014.25,2019-02-23 08:00:00,1017.8140911813408,2019,2,23,8,5
1281,57005.25,41.72,12985.0,2091.75,6030.0,2019-02-23 09:00:00,1001.2134137638772,2019,2,23,9,5
1282,57969.5,40.94,18347.0,1978.0,5230.0,2019-02-23 10:00:00,1007.8392989075492,2019,2,23,10,5
1283,58518.25,38.02,21452.0,1671.75,4770.75,2019-02-23 11:00:00,1023.749040292644,2019,2,23,11,5
1284,57661.0,35.66,22380.0,1338.75,4456.0,2019-02-23 12:00:00,1005.7429870862228,2019,2,23,12,5
1285,56116.25,35.32,21093.25,1078.25,4119.5,2019-02-23 13:00:00,1034.8492653594828,2019,2,23,13,5
1286,54314.0,35.62,17673.0,932.0,3844.0,2019-02-23 14:00:00,1048.0983335968976,2019,2,23,14,5
1287,53984.5,35.49,11993.0,896.75,3751.5,2019-02-23 15:00:00,1024.6258467301384,2019,2,23,15,5
1288,54087.75,42.34,4940.0,1027.0,4053.0,2019-02-23 16:00:00,1036.1497934714805,2019,2,23,16,5
1289,56142.25,47.49,683.25,1356.25,5253.25,2019-02-23 17:00:00,1031.5898204707132,2019,2,23,17,5
1290,59142.5,51.57,0.0,1774.5,7078.75,2019-02-23 18:00:00,1019.6424951602172,2019,2,23,18,5
1291,58239.75,50.97,0.0,2192.25,8874.25,2019-02-23 19:00:00,1022.135215369421,2019,2,23,19,5
1292,55121.0,46.99,0.0,2429.0,9979.5,2019-02-23 20:00:00,1016.4125043303916,2019,2,23,20,5
1293,52650.25,40.35,0.0,2489.5,10431.25,2019-02-23 21:00:00,1005.2894188346456,2019,2,23,21,5
1294,51616.25,41.59,0.0,2373.0,10260.5,2019-02-23 22:00:00,1035.1614357109077,2019,2,23,22,5
1295,48224.5,39.0,0.0,2093.5,9418.5,2019-02-23 23:00:00,1044.631340972954,2019,2,23,23,5
1296,45450.5,37.82,0.0,1719.75,7651.0,2019-02-24 00:00:00,1033.5437276572372,2019,2,24,0,6
1297,43710.0,36.96,0.0,1524.25,6832.25,2019-02-24 01:00:00,1038.1364983360772,2019,2,24,1,6
1298,42859.0,36.97,0.0,1359.0,5919.5,2019-02-24 02:00:00,1008.2722441632804,2019,2,24,2,6
1299,42646.5,36.21,0.0,1230.5,5226.25,2019-02-24 03:00:00,1028.5301824249077,2019,2,24,3,6
1300,42721.5,36.21,0.0,1115.25,4841.25,2019-02-24 04:00:00,1047.1842343227256,2019,2,24,4,6
1301,42579.25,37.04,0.0,974.0,4713.75,2019-02-24 05:00:00,1015.293224248678,2019,2,24,5,6
1302,42530.5,36.98,0.0,826.75,4572.0,2019-02-24 06:00:00,1002.2531957889264,2019,2,24,6,6
1303,44612.0,37.98,875.25,706.75,4240.75,2019-02-24 07:00:00,1033.6193764223633,2019,2,24,7,6
1304,47834.0,39.11,6098.0,630.0,3441.0,2019-02-24 08:00:00,1003.7545490657094,2019,2,24,8,6
1305,50427.0,39.79,12709.5,588.25,2446.0,2019-02-24 09:00:00,1018.1950939416744,2019,2,24,9,6
1306,52177.75,37.65,17910.25,604.0,1573.5,2019-02-24 10:00:00,1038.846459756444,2019,2,24,10,6
1307,53791.25,37.06,21000.25,670.0,1011.75,2019-02-24 11:00:00,1040.039097179658,2019,2,24,11,6
1308,53250.25,37.14,21997.75,739.5,767.25,2019-02-24 12:00:00,1016.00697651441,2019,2,24,12,6
1309,51415.5,35.0,20732.0,791.0,738.5,2019-02-24 13:00:00,1021.7146116843844,2019,2,24,13,6
1310,49994.25,34.54,17310.5,817.75,805.25,2019-02-24 14:00:00,1001.3134648966336,2019,2,24,14,6
1311,49869.0,35.25,11781.75,809.75,936.0,2019-02-24 15:00:00,1021.9647987136372,2019,2,24,15,6
1312,50387.75,37.04,5024.5,773.75,1247.25,2019-02-24 16:00:00,1048.364490915125,2019,2,24,16,6
1313,52919.75,42.37,732.0,756.25,1924.0,2019-02-24 17:00:00,1045.7522409902567,2019,2,24,17,6
1314,56593.5,51.0,0.0,730.75,2799.0,2019-02-24 18:00:00,1040.7132179630755,2019,2,24,18,6
1315,56513.5,51.47,0.0,646.5,3436.0,2019-02-24 19:00:00,1042.7463425402273,2019,2,24,19,6
1316,54610.0,50.0,0.0,548.0,3591.75,2019-02-24 20:00:00,1031.13909242286,2019,2,24,20,6
1317,52911.0,44.46,0.0,472.5,3561.25,2019-02-24 21:00:00,1017.2442283271909,2019,2,24,21,6
1318,52647.5,47.65,0.0,418.25,3410.0,2019-02-24 22:00:00,1047.2579836342684,2019,2,24,22,6
1319,49336.75,44.1,0.0,403.5,3207.25,2019-02-24 23:00:00,1000.2672604507064,2019,2,24,23,6
1320,47221.75,38.7,0.0,398.75,3222.5,2019-02-25 00:00:00,1017.585093043388,2019,2,25,0,0
1321,45820.0,37.02,0.0,366.25,3021.75,2019-02-25 01:00:00,1002.1442828009148,2019,2,25,1,0
1322,45323.75,37.0,0.0,338.0,2838.25,2019-02-25 02:00:00,1033.787413728211,2019,2,25,2,0
1323,45727.75,36.37,0.0,375.75,2873.0,2019-02-25 03:00:00,1038.823933414496,2019,2,25,3,0
1324,47363.75,36.06,0.0,450.25,2996.0,2019-02-25 04:00:00,1024.0225673181524,2019,2,25,4,0
1325,50907.25,40.07,0.0,534.5,3152.75,2019-02-25 05:00:00,1037.212035258885,2019,2,25,5,0
1326,58919.0,50.02,0.0,619.5,3352.5,2019-02-25 06:00:00,1045.1023489299846,2019,2,25,6,0
1327,64422.0,56.88,922.25,658.75,3463.75,2019-02-25 07:00:00,1006.560984772202,2019,2,25,7,0
1328,66436.25,55.59,6124.5,615.5,3318.25,2019-02-25 08:00:00,1531.20149985801,2019,2,25,8,0
1329,66516.5,50.72,12839.75,568.75,2781.5,2019-02-25 09:00:00,1554.8736728611543,2019,2,25,9,0
1330,66918.0,45.18,18222.75,582.75,1992.25,2019-02-25 10:00:00,1525.4799696985656,2019,2,25,10,0
1331,67649.0,41.85,21450.5,700.5,1380.25,2019-02-25 11:00:00,1549.8282116818946,2019,2,25,11,0
1332,66952.5,40.09,22352.0,852.75,1228.5,2019-02-25 12:00:00,1405.3050748533574,2019,2,25,12,0
1333,66063.75,38.98,21018.75,996.0,1363.5,2019-02-25 13:00:00,1534.8856526782677,2019,2,25,13,0
1334,64744.25,37.88,17523.0,1111.0,1678.25,2019-02-25 14:00:00,1555.0937607049136,2019,2,25,14,0
1335,63926.0,42.0,11840.25,1209.5,1964.5,2019-02-25 15:00:00,1568.2110733558104,2019,2,25,15,0
1336,63738.75,44.4,5040.25,1296.25,2503.75,2019-02-25 16:00:00,1547.8083817092097,2019,2,25,16,0
1337,65665.75,51.15,759.25,1339.5,3663.75,2019-02-25 17:00:00,1002.4065284053488,2019,2,25,17,0
1338,67947.5,55.07,0.0,1386.5,5289.5,2019-02-25 18:00:00,1042.2847992662555,2019,2,25,18,0
1339,67316.25,54.4,0.0,1424.25,6574.0,2019-02-25 19:00:00,1032.37000421479,2019,2,25,19,0
1340,63856.5,50.61,0.0,1408.75,7067.75,2019-02-25 20:00:00,1001.8325339943448,2019,2,25,20,0
1341,60603.5,43.09,0.0,1401.0,7151.25,2019-02-25 21:00:00,1028.676532753134,2019,2,25,21,0
1342,57992.5,42.4,0.0,1372.5,7196.25,2019-02-25 22:00:00,1017.4779353594352,2019,2,25,22,0
1343,53720.25,40.4,0.0,1383.75,7209.75,2019-02-25 23:00:00,1026.705377563669,2019,2,25,23,0
1344,49788.75,37.1,0.0,1354.5,6478.75,2019-02-26 00:00:00,1011.1744777584178,2019,2,26,0,1
1345,48252.0,37.0,0.0,1457.0,6561.0,2019-02-26 01:00:00,1006.0559677104732,2019,2,26,1,1
1346,47480.25,36.84,0.0,1498.75,6923.5,2019-02-26 02:00:00,1005.403831720921,2019,2,26,2,1
1347,47857.0,35.88,0.0,1484.5,7246.5,2019-02-26 03:00:00,1049.3416191539816,2019,2,26,3,1
1348,49234.25,36.77,0.0,1385.25,7396.25,2019-02-26 04:00:00,1022.9932381879858,2019,2,26,4,1
1349,52451.25,39.41,0.0,1215.0,7280.5,2019-02-26 05:00:00,1013.0383664986972,2019,2,26,5,1
1350,59824.0,48.74,0.0,1040.75,7230.5,2019-02-26 06:00:00,1010.8314595210616,2019,2,26,6,1
1351,64888.75,53.04,931.0,879.25,7119.0,2019-02-26 07:00:00,1021.8378077630914,2019,2,26,7,1
1352,66824.0,51.88,5995.0,758.5,6155.0,2019-02-26 08:00:00,1541.6902049086457,2019,2,26,8,1
1353,66923.25,49.92,12316.5,689.0,4343.5,2019-02-26 09:00:00,1533.7328400366089,2019,2,26,9,1
1354,67429.5,44.39,17450.5,672.25,2450.25,2019-02-26 10:00:00,1557.196706425675,2019,2,26,10,1
1355,67740.25,41.69,20366.0,681.75,1981.75,2019-02-26 11:00:00,1571.1581763130816,2019,2,26,11,1
1356,66860.5,39.28,21212.0,697.0,1628.75,2019-02-26 12:00:00,1415.4524179199334,2019,2,26,12,1
1357,66081.0,39.0,19933.25,707.0,1538.5,2019-02-26 13:00:00,1545.7331368929588,2019,2,26,13,1
1358,65013.5,37.91,16712.0,677.5,1572.5,2019-02-26 14:00:00,1544.02399658137,2019,2,26,14,1
1359,64463.5,41.45,11507.75,631.75,1619.5,2019-02-26 15:00:00,1532.1695436930884,2019,2,26,15,1
1360,63775.75,46.88,5049.5,572.5,1831.0,2019-02-26 16:00:00,1560.766560029649,2019,2,26,16,1
1361,65291.5,53.46,804.5,499.5,2315.5,2019-02-26 17:00:00,1027.7771575290303,2019,2,26,17,1
1362,67627.25,58.17,0.25,423.0,2807.5,2019-02-26 18:00:00,1038.1438818133963,2019,2,26,18,1
1363,67259.0,54.94,0.0,361.25,2972.75,2019-02-26 19:00:00,1008.0185354756836,2019,2,26,19,1
1364,63701.25,50.92,0.0,330.0,2679.5,2019-02-26 20:00:00,1000.1879154224182,2019,2,26,20,1
1365,60480.0,47.57,0.0,340.5,2383.5,2019-02-26 21:00:00,1017.5000475677624,2019,2,26,21,1
1366,57858.75,46.8,0.0,388.75,2105.75,2019-02-26 22:00:00,1042.992478964477,2019,2,26,22,1
1367,53333.25,41.41,0.0,473.0,1976.75,2019-02-26 23:00:00,1027.708914895839,2019,2,26,23,1
1368,49354.5,40.98,0.0,541.75,1323.5,2019-02-27 00:00:00,1034.1992562127073,2019,2,27,0,2
1369,47739.25,39.42,0.0,624.5,1470.0,2019-02-27 01:00:00,1015.638463765022,2019,2,27,1,2
1370,47000.75,38.58,0.0,703.0,1704.5,2019-02-27 02:00:00,1042.7750607967916,2019,2,27,2,2
1371,47428.0,37.99,0.0,791.25,2086.75,2019-02-27 03:00:00,1029.5146700077523,2019,2,27,3,2
1372,48774.5,39.16,0.0,916.25,2426.75,2019-02-27 04:00:00,1034.524162943216,2019,2,27,4,2
1373,51954.0,41.48,0.0,1029.75,2865.25,2019-02-27 05:00:00,1037.0308064881992,2019,2,27,5,2
1374,59100.5,50.84,0.25,1158.25,3471.5,2019-02-27 06:00:00,1029.8175053650798,2019,2,27,6,2
1375,64040.75,58.71,1087.25,1311.25,3967.5,2019-02-27 07:00:00,1026.031547603918,2019,2,27,7,2
1376,65729.0,54.19,6596.75,1432.5,4046.75,2019-02-27 08:00:00,1501.7127599243197,2019,2,27,8,2
1377,65248.0,49.95,13584.75,1558.0,3704.25,2019-02-27 09:00:00,1545.364590780003,2019,2,27,9,2
1378,65403.5,44.57,19215.5,1740.0,3022.5,2019-02-27 10:00:00,1518.8036586060057,2019,2,27,10,2
1379,65665.5,40.79,22600.0,1971.75,2401.5,2019-02-27 11:00:00,1506.702408860098,2019,2,27,11,2
1380,65096.25,39.63,23582.25,2250.25,2028.0,2019-02-27 12:00:00,1354.1250035393896,2019,2,27,12,2
1381,64407.0,39.58,22330.0,2548.0,1955.5,2019-02-27 13:00:00,1545.9676612989551,2019,2,27,13,2
1382,63116.75,40.06,18886.25,2818.5,2236.5,2019-02-27 14:00:00,1567.8212737418387,2019,2,27,14,2
1383,62608.5,40.62,12983.5,3064.5,2635.0,2019-02-27 15:00:00,1565.9122088278914,2019,2,27,15,2
1384,62252.0,44.94,5744.75,3316.25,3519.5,2019-02-27 16:00:00,1558.2306156572763,2019,2,27,16,2
1385,63849.25,49.92,883.75,3506.75,5563.75,2019-02-27 17:00:00,1036.2796646046204,2019,2,27,17,2
1386,66360.5,51.96,0.5,3591.0,8346.5,2019-02-27 18:00:00,1019.7385817252472,2019,2,27,18,2
1387,65990.75,51.82,0.0,3595.75,10794.0,2019-02-27 19:00:00,1026.5024528059262,2019,2,27,19,2
