,1
3506,7.073942710414485
3507,12.073942710414485
3508,17.073942710414485
3509,22.073942710414485
3510,17.073942710414485
3511,12.073942710414485
3512,7.073942710414485
3513,2.073942710414485
3514,7.073942710414485
3515,12.073942710414485
3516,17.073942710414485
3517,22.073942710414485
3518,27.073942710414485
3519,32.073942710414485
3520,37.073942710414485
3521,42.073942710414485
3522,37.073942710414485
3523,32.073942710414485
3524,27.073942710414485
3525,22.073942710414485
3526,17.073942710414485
3527,12.073942710414485
3528,15.327537808503074
3529,19.327595982495755
3530,23.827246927355425
3531,28.827246927355425
3532,33.62059783064461
3533,37.31539302296382
3534,38.45083041864825
3535,36.41760010122626
3536,32.74763649056996
3537,29.42116623760451
3538,26.951776553399444
3539,24.88612184307923
3540,23.616056997810233
3541,22.952836916882074
3542,22.17347456075962
3543,20.68602742034137
3544,18.17740305987283
3545,13.418630889220005
3546,8.418630889220005
3547,4.706305896460722
3548,3.4683013938540235
3549,4.233849941899198
3550,5.67143023013873
3551,9.147885420828967
3552,12.401480518917555
3553,16.401538692910236
3554,20.901189637769903
3555,25.901189637769903
3556,30.69454054105909
3557,34.389335733378296
3558,35.52477312906273
3559,33.49154281164074
3560,29.821579200984434
3561,26.495108948018984
3562,24.02571926381392
3563,21.960064553493705
3564,20.689999708224708
3565,20.02677962729655
3566,19.247417271174093
3567,17.759970130755846
3568,15.251345770287307
3569,10.492573599634479
3570,5.492573599634479
3571,1.7802486068751966
3572,0.542244104268498
3573,1.3077926523136725
3574,2.7453729405532044
3575,6.221828131243441
3576,1.2218281312434414
3577,1.2218281312434414
3578,6.221828131243441
3579,11.221828131243441
3580,16.22182813124344
3581,21.22182813124344
3582,16.22182813124344
3583,11.221828131243441
3584,6.221828131243441
3585,1.2218281312434414
3586,6.221828131243441
3587,11.221828131243441
3588,16.22182813124344
3589,21.22182813124344
3590,26.22182813124344
3591,31.22182813124344
3592,36.22182813124344
3593,41.22182813124344
3594,36.22182813124344
3595,31.22182813124344
3596,26.22182813124344
3597,21.22182813124344
3598,16.22182813124344
3599,11.221828131243441
3600,6.221828131243441
3601,1.2218281312434414
3602,6.221828131243441
3603,11.221828131243441
3604,16.22182813124344
3605,21.22182813124344
3606,16.22182813124344
3607,11.221828131243441
3608,6.221828131243441
3609,1.2218281312434414
3610,6.221828131243441
3611,11.221828131243441
3612,16.22182813124344
3613,21.22182813124344
3614,26.22182813124344
3615,31.22182813124344
3616,36.22182813124344
3617,41.22182813124344
3618,36.22182813124344
3619,31.22182813124344
3620,26.22182813124344
3621,21.22182813124344
3622,16.22182813124344
3623,11.221828131243441
3624,6.221828131243441
3625,1.2218281312434414
3626,6.221828131243441
3627,11.221828131243441
3628,16.22182813124344
3629,21.22182813124344
3630,16.22182813124344
3631,11.221828131243441
3632,6.221828131243441
3633,1.2218281312434414
3634,6.221828131243441
3635,11.221828131243441
3636,16.22182813124344
3637,21.22182813124344
3638,26.22182813124344
3639,31.22182813124344
3640,36.22182813124344
3641,41.22182813124344
3642,36.22182813124344
3643,31.22182813124344
3644,26.22182813124344
3645,21.22182813124344
3646,16.22182813124344
3647,11.221828131243441
3648,6.221828131243441
3649,1.2218281312434414
3650,6.221828131243441
3651,11.221828131243441
3652,16.22182813124344
3653,21.22182813124344
3654,16.22182813124344
3655,11.221828131243441
3656,6.221828131243441
3657,1.2218281312434414
3658,6.221828131243441
3659,11.221828131243441
3660,16.22182813124344
3661,21.22182813124344
3662,26.22182813124344
3663,31.22182813124344
3664,36.22182813124344
3665,41.22182813124344
3666,36.22182813124344
3667,31.22182813124344
3668,26.22182813124344
3669,21.22182813124344
3670,16.22182813124344
3671,11.221828131243441
3672,6.221828131243441
3673,1.2218281312434414
3674,6.221828131243441
3675,11.221828131243441
3676,16.22182813124344
3677,21.22182813124344
3678,16.22182813124344
3679,11.221828131243441
3680,6.221828131243441
3681,1.2218281312434414
3682,6.221828131243441
3683,11.221828131243441
3684,16.22182813124344
3685,21.22182813124344
3686,26.22182813124344
3687,31.22182813124344
3688,36.22182813124344
3689,41.22182813124344
3690,36.22182813124344
3691,31.22182813124344
3692,26.22182813124344
3693,21.22182813124344
3694,16.22182813124344
3695,11.221828131243441
3696,6.221828131243441
3697,1.2218281312434414
3698,6.221828131243441
3699,11.221828131243441
3700,16.22182813124344
3701,21.22182813124344
3702,16.22182813124344
3703,11.221828131243441
3704,6.221828131243441
3705,1.2218281312434414
3706,6.221828131243441
3707,11.221828131243441
3708,16.22182813124344
3709,21.22182813124344
3710,26.22182813124344
3711,31.22182813124344
3712,36.22182813124344
3713,41.22182813124344
3714,36.22182813124344
3715,31.22182813124344
3716,26.22182813124344
3717,21.22182813124344
3718,16.22182813124344
3719,11.221828131243441
3720,14.47542322933203
3721,18.47548140332471
3722,22.97513234818438
3723,27.97513234818438
3724,32.76848325147357
3725,36.463278443792774
3726,37.59871583947721
3727,35.56548552205522
3728,31.895521911398912
3729,28.569051658433462
3730,26.099661974228397
3731,24.034007263908183
3732,22.763942418639186
3733,22.100722337711026
3734,21.32135998158857
3735,19.833912841170324
3736,17.325288480701786
3737,12.56651631004896
3738,7.566516310048961
3739,3.8541913172896782
3740,2.6161868146829796
3741,3.381735362728154
3742,4.819315650967686
3743,8.295770841657923
3744,3.295770841657923
3745,3.295770841657923
3746,8.295770841657923
3747,13.295770841657923
3748,18.295770841657923
3749,23.295770841657923
3750,18.295770841657923
3751,13.295770841657923
3752,8.295770841657923
3753,3.295770841657923
3754,8.295770841657923
3755,13.295770841657923
3756,18.295770841657923
3757,23.295770841657923
3758,28.295770841657923
3759,33.29577084165793
3760,38.29577084165793
3761,43.29577084165793
3762,38.29577084165793
3763,33.29577084165793
3764,28.295770841657927
3765,23.295770841657927
3766,18.295770841657927
3767,13.295770841657927
3768,8.295770841657927
3769,3.2957708416579266
3770,8.295770841657927
3771,13.295770841657927
3772,18.295770841657927
3773,23.295770841657927
3774,18.295770841657927
3775,13.295770841657927
3776,8.295770841657927
3777,3.2957708416579266
3778,8.295770841657927
3779,13.295770841657927
3780,18.295770841657927
3781,23.295770841657927
3782,28.295770841657927
3783,33.29577084165793
3784,38.29577084165793
3785,43.29577084165793
3786,38.29577084165793
3787,33.29577084165793
3788,28.295770841657927
3789,23.295770841657927
3790,18.295770841657927
3791,13.295770841657927
3792,8.295770841657927
3793,3.2957708416579266
3794,8.295770841657927
3795,13.295770841657927
3796,18.295770841657927
3797,23.295770841657927
3798,18.295770841657927
3799,13.295770841657927
3800,8.295770841657927
3801,3.2957708416579266
3802,8.295770841657927
3803,13.295770841657927
3804,18.295770841657927
3805,23.295770841657927
3806,28.295770841657927
3807,33.29577084165793
3808,38.29577084165793
3809,43.29577084165793
3810,38.29577084165793
3811,33.29577084165793
3812,28.295770841657927
3813,23.295770841657927
3814,18.295770841657927
3815,13.295770841657927
3816,8.295770841657927
3817,3.2957708416579266
3818,8.295770841657927
3819,13.295770841657927
3820,18.295770841657927
3821,23.295770841657927
3822,18.295770841657927
3823,13.295770841657927
3824,8.295770841657927
3825,3.2957708416579266
3826,8.295770841657927
3827,13.295770841657927
3828,18.295770841657927
3829,23.295770841657927
3830,28.295770841657927
3831,33.29577084165793
3832,38.29577084165793
3833,43.29577084165793
3834,38.29577084165793
3835,33.29577084165793
3836,28.295770841657927
3837,23.295770841657927
3838,18.295770841657927
3839,13.295770841657927
3840,8.295770841657927
3841,3.2957708416579266
3842,8.295770841657927
3843,13.295770841657927
3844,18.295770841657927
3845,23.295770841657927
3846,18.295770841657927
3847,13.295770841657927
3848,8.295770841657927
3849,3.2957708416579266
3850,8.295770841657927
3851,13.295770841657927
3852,18.295770841657927
3853,23.295770841657927
3854,28.295770841657927
3855,33.29577084165793
3856,38.29577084165793
3857,43.29577084165793
3858,38.29577084165793
3859,33.29577084165793
3860,28.295770841657927
3861,23.295770841657927
3862,18.295770841657927
3863,13.295770841657927
3864,8.295770841657927
3865,3.2957708416579266
3866,8.295770841657927
3867,13.295770841657927
3868,18.295770841657927
3869,23.295770841657927
3870,18.295770841657927
3871,13.295770841657927
3872,8.295770841657927
3873,3.2957708416579266
3874,8.295770841657927
3875,13.295770841657927
3876,18.295770841657927
3877,23.295770841657927
3878,28.295770841657927
3879,33.29577084165793
3880,38.29577084165793
3881,43.29577084165793
3882,38.29577084165793
3883,33.29577084165793
3884,28.295770841657927
3885,23.295770841657927
3886,18.295770841657927
3887,13.295770841657927
3888,16.549365939746515
3889,20.549424113739196
3890,25.049075058598866
3891,30.049075058598866
3892,34.842425961888054
3893,38.53722115420726
3894,39.67265854989169
3895,37.639428232469704
3896,33.9694646218134
3897,30.64299436884795
3898,28.173604684642886
3899,26.107949974322672
3900,24.837885129053674
3901,24.174665048125515
3902,23.39530269200306
3903,21.907855551584813
3904,19.39923119111627
3905,14.640459020463446
3906,9.640459020463446
3907,5.928134027704163
3908,4.690129525097465
3909,5.455678073142639
3910,6.893258361382172
3911,10.369713552072408
3912,5.369713552072408
3913,0.3697135520724082
3914,5.369713552072408
3915,10.369713552072408
3916,15.369713552072408
3917,20.369713552072408
3918,15.369713552072408
3919,10.369713552072408
3920,5.369713552072408
3921,0.3697135520724082
3922,5.369713552072408
3923,10.369713552072408
3924,15.369713552072408
3925,20.369713552072408
3926,25.369713552072408
3927,30.369713552072408
3928,35.36971355207241
3929,40.36971355207241
3930,35.36971355207241
3931,30.36971355207241
3932,25.36971355207241
3933,20.36971355207241
3934,15.369713552072412
3935,10.369713552072412
3936,5.369713552072412
3937,0.36971355207241174
3938,5.369713552072412
3939,10.369713552072412
3940,15.369713552072412
3941,20.36971355207241
3942,15.369713552072412
3943,10.369713552072412
3944,5.369713552072412
3945,0.36971355207241174
3946,5.369713552072412
3947,10.369713552072412
3948,15.369713552072412
3949,20.36971355207241
3950,25.36971355207241
3951,30.36971355207241
3952,35.36971355207241
3953,40.36971355207241
3954,35.36971355207241
3955,30.36971355207241
3956,25.36971355207241
3957,20.36971355207241
3958,15.369713552072412
3959,10.369713552072412
3960,5.369713552072412
3961,0.36971355207241174
3962,5.369713552072412
3963,10.369713552072412
3964,15.369713552072412
3965,20.36971355207241
3966,15.369713552072412
3967,10.369713552072412
3968,5.369713552072412
3969,0.36971355207241174
3970,5.369713552072412
3971,10.369713552072412
3972,15.369713552072412
3973,20.36971355207241
3974,25.36971355207241
3975,30.36971355207241
3976,35.36971355207241
3977,40.36971355207241
3978,35.36971355207241
3979,30.36971355207241
3980,25.36971355207241
3981,20.36971355207241
3982,15.369713552072412
3983,10.369713552072412
3984,5.369713552072412
3985,0.36971355207241174
3986,5.369713552072412
3987,10.369713552072412
3988,15.369713552072412
3989,20.36971355207241
3990,15.369713552072412
3991,10.369713552072412
3992,5.369713552072412
3993,0.36971355207241174
3994,5.369713552072412
3995,10.369713552072412
3996,15.369713552072412
3997,20.36971355207241
3998,25.36971355207241
3999,30.36971355207241
4000,35.36971355207241
4001,40.36971355207241
4002,35.36971355207241
4003,30.36971355207241
4004,25.36971355207241
4005,20.36971355207241
4006,15.369713552072412
4007,10.369713552072412
4008,5.369713552072412
4009,0.36971355207241174
4010,5.369713552072412
4011,10.369713552072412
4012,15.369713552072412
4013,20.36971355207241
4014,15.369713552072412
4015,10.369713552072412
4016,5.369713552072412
4017,0.36971355207241174
4018,5.369713552072412
4019,10.369713552072412
4020,15.369713552072412
4021,20.36971355207241
4022,25.36971355207241
4023,30.36971355207241
4024,35.36971355207241
4025,40.36971355207241
4026,35.36971355207241
4027,30.36971355207241
4028,25.36971355207241
4029,20.36971355207241
4030,15.369713552072412
4031,10.369713552072412
4032,5.369713552072412
4033,0.36971355207241174
4034,5.369713552072412
4035,10.369713552072412
4036,15.369713552072412
4037,20.36971355207241
4038,15.369713552072412
4039,10.369713552072412
4040,5.369713552072412
4041,0.36971355207241174
4042,5.369713552072412
4043,10.369713552072412
4044,15.369713552072412
4045,20.36971355207241
4046,25.36971355207241
4047,30.36971355207241
4048,35.36971355207241
4049,40.36971355207241
4050,35.36971355207241
4051,30.36971355207241
4052,25.36971355207241
4053,20.36971355207241
4054,15.369713552072412
4055,10.369713552072412
4056,5.369713552072412
4057,0.36971355207241174
4058,5.369713552072412
4059,10.369713552072412
4060,15.369713552072412
4061,20.36971355207241
4062,15.369713552072412
4063,10.369713552072412
4064,5.369713552072412
4065,0.36971355207241174
4066,5.369713552072412
4067,10.369713552072412
4068,15.369713552072412
4069,20.36971355207241
4070,25.36971355207241
4071,30.36971355207241
4072,35.36971355207241
4073,40.36971355207241
4074,35.36971355207241
4075,30.36971355207241
4076,25.36971355207241
4077,20.36971355207241
4078,15.369713552072412
4079,10.369713552072412
4080,5.369713552072412
4081,0.36971355207241174
4082,5.369713552072412
4083,10.369713552072412
4084,15.369713552072412
4085,20.36971355207241
4086,15.369713552072412
4087,10.369713552072412
4088,5.369713552072412
4089,0.36971355207241174
4090,5.369713552072412
4091,10.369713552072412
4092,15.369713552072412
4093,20.36971355207241
4094,25.36971355207241
4095,30.36971355207241
4096,35.36971355207241
4097,40.36971355207241
4098,35.36971355207241
4099,30.36971355207241
4100,25.36971355207241
4101,20.36971355207241
4102,15.369713552072412
4103,10.369713552072412
4104,5.369713552072412
4105,0.36971355207241174
4106,5.369713552072412
4107,10.369713552072412
4108,15.369713552072412
4109,20.36971355207241
4110,15.369713552072412
4111,10.369713552072412
4112,5.369713552072412
4113,0.36971355207241174
4114,5.369713552072412
4115,10.369713552072412
4116,15.369713552072412
4117,20.36971355207241
4118,25.36971355207241
4119,30.36971355207241
4120,35.36971355207241
4121,40.36971355207241
4122,35.36971355207241
4123,30.36971355207241
4124,25.36971355207241
4125,20.36971355207241
4126,15.369713552072412
4127,10.369713552072412
4128,5.369713552072412
4129,0.36971355207241174
4130,5.369713552072412
4131,10.369713552072412
4132,15.369713552072412
4133,20.36971355207241
4134,15.369713552072412
4135,10.369713552072412
4136,5.369713552072412
4137,0.36971355207241174
4138,5.369713552072412
4139,10.369713552072412
4140,15.369713552072412
4141,20.36971355207241
4142,25.36971355207241
4143,30.36971355207241
4144,35.36971355207241
4145,40.36971355207241
4146,35.36971355207241
4147,30.36971355207241
4148,25.36971355207241
4149,20.36971355207241
4150,15.369713552072412
4151,10.369713552072412
4152,5.369713552072412
4153,0.36971355207241174
4154,5.369713552072412
4155,10.369713552072412
4156,15.369713552072412
4157,20.36971355207241
4158,15.369713552072412
4159,10.369713552072412
4160,5.369713552072412
4161,0.36971355207241174
4162,5.369713552072412
4163,10.369713552072412
4164,15.369713552072412
4165,20.36971355207241
4166,25.36971355207241
4167,30.36971355207241
4168,35.36971355207241
4169,40.36971355207241
4170,35.36971355207241
4171,30.36971355207241
4172,25.36971355207241
4173,20.36971355207241
4174,15.369713552072412
4175,10.369713552072412
4176,5.369713552072412
4177,0.36971355207241174
4178,5.369713552072412
4179,10.369713552072412
4180,15.369713552072412
4181,20.36971355207241
4182,15.369713552072412
4183,10.369713552072412
4184,5.369713552072412
4185,0.36971355207241174
4186,5.369713552072412
4187,10.369713552072412
4188,15.369713552072412
4189,20.36971355207241
4190,25.36971355207241
4191,30.36971355207241
4192,35.36971355207241
4193,40.36971355207241
4194,35.36971355207241
4195,30.36971355207241
4196,25.36971355207241
4197,20.36971355207241
4198,15.369713552072412
4199,10.369713552072412
4200,5.369713552072412
4201,0.36971355207241174
4202,5.369713552072412
4203,10.369713552072412
4204,15.369713552072412
4205,20.36971355207241
4206,15.369713552072412
4207,10.369713552072412
4208,5.369713552072412
4209,0.36971355207241174
4210,5.369713552072412
4211,10.369713552072412
4212,15.369713552072412
4213,20.36971355207241
4214,25.36971355207241
4215,30.36971355207241
4216,35.36971355207241
4217,40.36971355207241
4218,35.36971355207241
4219,30.36971355207241
4220,25.36971355207241
4221,20.36971355207241
4222,15.369713552072412
4223,10.369713552072412
4224,13.623308650161
4225,17.62336682415368
4226,22.12301776901335
4227,27.12301776901335
4228,31.91636867230254
4229,35.611163864621744
4230,36.74660126030618
4231,34.71337094288419
4232,31.043407332227883
4233,27.716937079262433
4234,25.247547395057367
4235,23.181892684737154
4236,21.911827839468156
4237,21.248607758539997
4238,20.469245402417542
4239,18.981798261999295
4240,16.473173901530757
4241,11.714401730877931
4242,6.714401730877931
4243,3.0020767381186486
4244,1.76407223551195
4245,2.5296207835571245
4246,3.9672010717966564
4247,7.443656262486893
4248,2.4436562624868934
4249,2.4436562624868934
4250,7.443656262486893
4251,12.443656262486893
4252,17.443656262486893
4253,22.443656262486893
4254,17.443656262486893
4255,12.443656262486893
4256,7.443656262486893
4257,2.4436562624868934
4258,7.443656262486893
4259,12.443656262486893
4260,17.443656262486893
4261,22.443656262486893
4262,27.443656262486893
4263,32.4436562624869
4264,37.4436562624869
4265,42.4436562624869
4266,37.4436562624869
4267,32.4436562624869
4268,27.443656262486897
4269,22.443656262486897
4270,17.443656262486897
4271,12.443656262486897
4272,7.443656262486897
4273,2.443656262486897
4274,7.443656262486897
4275,12.443656262486897
4276,17.443656262486897
4277,22.443656262486897
4278,17.443656262486897
4279,12.443656262486897
4280,7.443656262486897
4281,2.443656262486897
4282,7.443656262486897
4283,12.443656262486897
4284,17.443656262486897
4285,22.443656262486897
4286,27.443656262486897
4287,32.4436562624869
4288,37.4436562624869
4289,42.4436562624869
4290,37.4436562624869
4291,32.4436562624869
4292,27.443656262486897
4293,22.443656262486897
4294,17.443656262486897
4295,12.443656262486897
4296,7.443656262486897
4297,2.443656262486897
4298,7.443656262486897
4299,12.443656262486897
4300,17.443656262486897
4301,22.443656262486897
4302,17.443656262486897
4303,12.443656262486897
4304,7.443656262486897
4305,2.443656262486897
4306,7.443656262486897
4307,12.443656262486897
4308,17.443656262486897
4309,22.443656262486897
4310,27.443656262486897
4311,32.4436562624869
4312,37.4436562624869
4313,42.4436562624869
4314,37.4436562624869
4315,32.4436562624869
4316,27.443656262486897
4317,22.443656262486897
4318,17.443656262486897
4319,12.443656262486897
4320,7.443656262486897
4321,2.443656262486897
4322,7.443656262486897
4323,12.443656262486897
4324,17.443656262486897
4325,22.443656262486897
4326,17.443656262486897
4327,12.443656262486897
4328,7.443656262486897
4329,2.443656262486897
4330,7.443656262486897
4331,12.443656262486897
4332,17.443656262486897
4333,22.443656262486897
4334,27.443656262486897
4335,32.4436562624869
4336,37.4436562624869
4337,42.4436562624869
4338,37.4436562624869
4339,32.4436562624869
4340,27.443656262486897
4341,22.443656262486897
4342,17.443656262486897
4343,12.443656262486897
4344,7.443656262486897
4345,2.443656262486897
4346,7.443656262486897
4347,12.443656262486897
4348,17.443656262486897
4349,22.443656262486897
4350,17.443656262486897
4351,12.443656262486897
4352,7.443656262486897
4353,2.443656262486897
4354,7.443656262486897
4355,12.443656262486897
4356,17.443656262486897
4357,22.443656262486897
4358,27.443656262486897
4359,32.4436562624869
4360,37.4436562624869
4361,42.4436562624869
4362,37.4436562624869
4363,32.4436562624869
4364,27.443656262486897
4365,22.443656262486897
4366,17.443656262486897
4367,12.443656262486897
4368,7.443656262486897
4369,2.443656262486897
4370,7.443656262486897
4371,12.443656262486897
4372,17.443656262486897
4373,22.443656262486897
4374,17.443656262486897
4375,12.443656262486897
4376,7.443656262486897
4377,2.443656262486897
4378,7.443656262486897
4379,12.443656262486897
4380,17.443656262486897
4381,22.443656262486897
4382,27.443656262486897
4383,32.4436562624869
4384,37.4436562624869
4385,42.4436562624869
4386,37.4436562624869
4387,32.4436562624869
4388,27.443656262486897
4389,22.443656262486897
4390,17.443656262486897
4391,12.443656262486897
4392,15.697251360575486
4393,19.697309534568166
4394,24.196960479427837
4395,29.196960479427837
4396,33.990311382717024
4397,37.68510657503623
4398,38.820543970720664
4399,36.787313653298675
4400,33.11735004264237
4401,29.79087978967692
4402,27.321490105471856
4403,25.255835395151642
4404,23.985770549882645
4405,23.322550468954486
4406,22.54318811283203
4407,21.055740972413783
4408,18.547116611945242
4409,13.788344441292416
4410,8.788344441292416
4411,5.076019448533134
4412,3.838014945926435
4413,4.60356349397161
4414,6.041143782211142
4415,9.517598972901379
4416,4.517598972901379
4417,4.517598972901379
4418,9.517598972901379
4419,14.517598972901379
4420,19.51759897290138
4421,24.51759897290138
4422,19.51759897290138
4423,14.517598972901379
4424,9.517598972901379
4425,4.517598972901379
4426,9.517598972901379
4427,14.517598972901379
4428,19.51759897290138
4429,24.51759897290138
4430,29.51759897290138
4431,34.51759897290138
4432,39.51759897290138
4433,44.51759897290138
4434,39.51759897290138
4435,34.51759897290138
4436,29.517598972901382
4437,24.517598972901382
4438,19.517598972901382
4439,14.517598972901382
4440,9.517598972901382
4441,4.517598972901382
4442,9.517598972901382
4443,14.517598972901382
4444,19.517598972901382
4445,24.517598972901382
4446,19.517598972901382
4447,14.517598972901382
4448,9.517598972901382
4449,4.517598972901382
4450,9.517598972901382
4451,14.517598972901382
4452,19.517598972901382
4453,24.517598972901382
4454,29.517598972901382
4455,34.51759897290138
4456,39.51759897290138
4457,44.51759897290138
4458,39.51759897290138
4459,34.51759897290138
4460,29.517598972901382
4461,24.517598972901382
4462,19.517598972901382
4463,14.517598972901382
4464,9.517598972901382
4465,4.517598972901382
4466,9.517598972901382
4467,14.517598972901382
4468,19.517598972901382
4469,24.517598972901382
4470,19.517598972901382
4471,14.517598972901382
4472,9.517598972901382
4473,4.517598972901382
4474,9.517598972901382
4475,14.517598972901382
4476,19.517598972901382
4477,24.517598972901382
4478,29.517598972901382
4479,34.51759897290138
4480,39.51759897290138
4481,44.51759897290138
4482,39.51759897290138
4483,34.51759897290138
4484,29.517598972901382
4485,24.517598972901382
4486,19.517598972901382
4487,14.517598972901382
4488,9.517598972901382
4489,4.517598972901382
4490,9.517598972901382
4491,14.517598972901382
4492,19.517598972901382
4493,24.517598972901382
4494,19.517598972901382
4495,14.517598972901382
4496,9.517598972901382
4497,4.517598972901382
4498,9.517598972901382
4499,14.517598972901382
4500,19.517598972901382
4501,24.517598972901382
4502,29.517598972901382
4503,34.51759897290138
4504,39.51759897290138
4505,44.51759897290138
4506,39.51759897290138
4507,34.51759897290138
4508,29.517598972901382
4509,24.517598972901382
4510,19.517598972901382
4511,14.517598972901382
4512,17.77119407098997
4513,21.77125224498265
4514,26.270903189842322
4515,31.270903189842322
4516,36.06425409313151
4517,39.759049285450715
4518,40.89448668113515
4519,38.86125636371316
4520,35.19129275305686
4521,31.864822500091407
4522,29.39543281588634
4523,27.329778105566128
4524,26.05971326029713
4525,25.39649317936897
4526,24.617130823246516
4527,23.12968368282827
4528,20.621059322359727
4529,15.862287151706902
4530,10.862287151706902
4531,7.149962158947619
4532,5.91195765634092
4533,6.677506204386095
4534,8.115086492625627
4535,11.591541683315864
4536,6.591541683315864
4537,1.5915416833158638
4538,6.591541683315864
4539,11.591541683315864
4540,16.591541683315864
4541,21.591541683315864
4542,16.591541683315864
4543,11.591541683315864
4544,6.591541683315864
4545,1.5915416833158638
4546,6.591541683315864
4547,11.591541683315864
4548,16.591541683315864
4549,21.591541683315864
4550,26.591541683315864
4551,31.591541683315864
4552,36.59154168331587
4553,41.59154168331587
4554,36.59154168331587
4555,31.591541683315867
4556,26.591541683315867
4557,21.591541683315867
4558,16.591541683315867
4559,11.591541683315867
4560,6.591541683315867
4561,1.5915416833158673
4562,6.591541683315867
4563,11.591541683315867
4564,16.591541683315867
4565,21.591541683315867
4566,16.591541683315867
4567,11.591541683315867
4568,6.591541683315867
4569,1.5915416833158673
4570,6.591541683315867
4571,11.591541683315867
4572,16.591541683315867
4573,21.591541683315867
4574,26.591541683315867
4575,31.591541683315867
4576,36.59154168331587
4577,41.59154168331587
4578,36.59154168331587
4579,31.591541683315867
4580,26.591541683315867
4581,21.591541683315867
4582,16.591541683315867
4583,11.591541683315867
4584,6.591541683315867
4585,1.5915416833158673
4586,6.591541683315867
4587,11.591541683315867
4588,16.591541683315867
4589,21.591541683315867
4590,16.591541683315867
4591,11.591541683315867
4592,6.591541683315867
4593,1.5915416833158673
4594,6.591541683315867
4595,11.591541683315867
4596,16.591541683315867
4597,21.591541683315867
4598,26.591541683315867
4599,31.591541683315867
4600,36.59154168331587
4601,41.59154168331587
4602,36.59154168331587
4603,31.591541683315867
4604,26.591541683315867
4605,21.591541683315867
4606,16.591541683315867
4607,11.591541683315867
4608,6.591541683315867
4609,1.5915416833158673
4610,6.591541683315867
4611,11.591541683315867
4612,16.591541683315867
4613,21.591541683315867
4614,16.591541683315867
4615,11.591541683315867
4616,6.591541683315867
4617,1.5915416833158673
4618,6.591541683315867
4619,11.591541683315867
4620,16.591541683315867
4621,21.591541683315867
4622,26.591541683315867
4623,31.591541683315867
4624,36.59154168331587
4625,41.59154168331587
4626,36.59154168331587
4627,31.591541683315867
4628,26.591541683315867
4629,21.591541683315867
4630,16.591541683315867
4631,11.591541683315867
4632,6.591541683315867
4633,1.5915416833158673
4634,6.591541683315867
4635,11.591541683315867
4636,16.591541683315867
4637,21.591541683315867
4638,16.591541683315867
4639,11.591541683315867
4640,6.591541683315867
4641,1.5915416833158673
4642,6.591541683315867
4643,11.591541683315867
4644,16.591541683315867
4645,21.591541683315867
4646,26.591541683315867
4647,31.591541683315867
4648,36.59154168331587
4649,41.59154168331587
4650,36.59154168331587
4651,31.591541683315867
4652,26.591541683315867
4653,21.591541683315867
4654,16.591541683315867
4655,11.591541683315867
4656,6.591541683315867
4657,1.5915416833158673
4658,6.591541683315867
4659,11.591541683315867
4660,16.591541683315867
4661,21.591541683315867
4662,16.591541683315867
4663,11.591541683315867
4664,6.591541683315867
4665,1.5915416833158673
4666,6.591541683315867
4667,11.591541683315867
4668,16.591541683315867
4669,21.591541683315867
4670,26.591541683315867
4671,31.591541683315867
4672,36.59154168331587
4673,41.59154168331587
4674,36.59154168331587
4675,31.591541683315867
4676,26.591541683315867
4677,21.591541683315867
4678,16.591541683315867
4679,11.591541683315867
4680,6.591541683315867
4681,1.5915416833158673
4682,6.591541683315867
4683,11.591541683315867
4684,16.591541683315867
4685,21.591541683315867
4686,16.591541683315867
4687,11.591541683315867
4688,6.591541683315867
4689,1.5915416833158673
4690,6.591541683315867
4691,11.591541683315867
4692,16.591541683315867
4693,21.591541683315867
4694,26.591541683315867
4695,31.591541683315867
4696,36.59154168331587
4697,41.59154168331587
4698,36.59154168331587
4699,31.591541683315867
4700,26.591541683315867
4701,21.591541683315867
4702,16.591541683315867
4703,11.591541683315867
4704,6.591541683315867
4705,1.5915416833158673
4706,6.591541683315867
4707,11.591541683315867
4708,16.591541683315867
4709,21.591541683315867
4710,16.591541683315867
4711,11.591541683315867
4712,6.591541683315867
4713,1.5915416833158673
4714,6.591541683315867
4715,11.591541683315867
4716,16.591541683315867
4717,21.591541683315867
4718,26.591541683315867
4719,31.591541683315867
4720,36.59154168331587
4721,41.59154168331587
4722,36.59154168331587
4723,31.591541683315867
4724,26.591541683315867
4725,21.591541683315867
4726,16.591541683315867
4727,11.591541683315867
4728,14.845136781404456
4729,18.845194955397137
4730,23.344845900256807
4731,28.344845900256807
4732,33.138196803545995
4733,36.8329919958652
4734,37.968429391549634
4735,35.935199074127645
4736,32.26523546347134
4737,28.938765210505892
4738,26.469375526300826
4739,24.403720815980613
4740,23.133655970711615
4741,22.470435889783456
4742,21.691073533661
4743,20.203626393242754
4744,17.695002032774212
4745,12.936229862121387
4746,7.936229862121387
4747,4.223904869362104
4748,2.9859003667554056
4749,3.75144891480058
4750,5.189029203040112
4751,8.665484393730349
4752,3.665484393730349
4753,3.665484393730349
4754,8.665484393730349
4755,13.665484393730349
4756,18.66548439373035
4757,23.66548439373035
4758,18.66548439373035
4759,13.665484393730349
4760,8.665484393730349
4761,3.665484393730349
4762,8.665484393730349
4763,13.665484393730349
4764,18.66548439373035
4765,23.66548439373035
4766,28.66548439373035
4767,33.66548439373035
4768,38.66548439373035
4769,43.66548439373035
4770,38.66548439373035
