,1,2,3,4,5,6,7,8,9,10
4594,51.78,51.78,51.78,26.53,71.28,26.53,26.53,404.98,51.78,96.225
4595,53.99,53.99,53.99,25.62,73.45,25.62,25.62,396.9,53.99,88.5125
4596,51.42,51.42,51.42,23.29,73.0,23.29,23.29,380.42,51.42,60.665
4597,50.0,50.0,50.0,22.86,68.09,22.86,22.86,369.28,50.0,52.545
4598,46.65,46.65,46.65,22.42,64.0,22.42,22.42,333.76,46.65,50.0425
4599,45.51,45.51,45.51,22.45,65.22,22.45,22.45,332.61,45.51,60.25
4600,46.0,46.0,46.0,24.36,67.98,24.36,24.36,319.82,46.0,85.2675
4601,49.9,49.9,49.9,26.5,73.75,26.5,26.5,375.48,49.9,99.4175
4602,52.7,52.7,52.7,30.42,80.85,30.42,30.42,405.0,52.7,122.605
4603,53.39,53.39,53.39,34.0,94.25,34.0,34.0,458.03,53.39,157.0025
4604,51.9,51.9,51.9,36.15,99.76,36.15,36.15,469.9,51.9,166.5425
4605,49.04,49.04,49.04,35.91,103.1,35.91,35.91,452.12,49.04,150.71
4606,47.76,47.76,47.76,37.73,103.63,37.73,37.73,450.05,47.76,130.0475
4607,40.17,40.17,40.17,34.92,96.02,34.92,34.92,419.15,40.17,109.4825
4608,38.94,38.94,38.94,32.97,83.4,32.97,32.97,395.49,38.94,101.605
4609,37.89,37.89,37.89,28.82,76.04,28.82,28.82,349.57,37.89,95.21
4610,37.43,37.43,37.43,26.19,74.0,26.19,26.19,330.04,37.43,89.2125
4611,37.33,37.33,37.33,25.03,72.92,25.03,25.03,331.5,37.33,88.1375
4612,37.68,37.68,37.68,24.7,73.06,24.7,24.7,334.34,37.68,86.61
4613,37.83,37.83,37.83,24.1,76.12,24.1,24.1,362.1,37.83,92.9325
4614,48.39,48.39,48.39,21.68,94.83,21.68,21.68,419.64,48.39,105.26
4615,53.91,53.91,53.91,22.69,105.62,22.69,22.69,453.66,53.91,117.685
4616,58.4,58.4,58.4,18.41,106.01,18.41,18.41,448.9,58.4,114.4075
4617,56.77,56.77,56.77,18.04,101.8,18.04,18.04,382.42,56.77,102.07
4618,52.4,52.4,52.4,16.97,95.94,16.97,16.97,328.74,52.4,67.86
4619,50.97,50.97,50.97,16.07,94.99,16.07,16.07,338.32,50.97,59.985
4620,44.54,44.54,44.54,18.62,91.16,18.62,18.62,297.47,44.54,35.4825
4621,41.73,41.73,41.73,16.04,87.0,16.04,16.04,260.07,41.73,13.4225
4622,40.73,40.73,40.73,14.76,86.47,14.76,14.76,262.23,40.73,11.8025
4623,38.0,38.0,38.0,15.8,88.89,15.8,15.8,287.22,38.0,28.9625
4624,38.64,38.64,38.64,18.11,91.7,18.11,18.11,314.81,38.64,48.17
4625,41.91,41.91,41.91,23.97,99.93,23.97,23.97,395.9,41.91,71.365
4626,50.9,50.9,50.9,29.05,108.45,29.05,29.05,429.08,50.9,89.825
4627,53.94,53.94,53.94,35.12,120.49,35.12,35.12,481.59,53.94,124.635
4628,53.92,53.92,53.92,37.33,112.41,37.33,37.33,506.69,53.92,146.0025
4629,48.31,48.31,48.31,37.74,103.9,37.74,37.74,480.0,48.31,141.0375
4630,43.88,43.88,43.88,37.08,102.26,37.08,37.08,470.0,43.88,135.72
4631,41.42,41.42,41.42,35.23,95.44,35.23,35.23,404.09,41.42,120.845
4632,41.05,41.05,41.05,29.48,88.61,29.48,29.48,416.05,41.05,103.74
4633,38.38,38.38,38.38,26.03,83.4,26.03,26.03,365.61,38.38,98.0
4634,36.87,36.87,36.87,25.07,81.02,25.07,25.07,325.34,36.87,92.25
4635,36.12,36.12,36.12,25.07,76.96,25.07,25.07,339.99,36.12,91.0
4636,37.02,37.02,37.02,25.1,76.95,25.1,25.1,325.04,37.02,92.86
4637,35.36,35.36,35.36,26.51,84.47,26.51,26.51,332.22,35.36,96.15
4638,36.1,36.1,36.1,34.64,98.01,34.64,34.64,411.97,36.1,111.405
4639,37.78,37.78,37.78,39.52,104.03,39.52,39.52,435.0,37.78,124.68
4640,38.46,38.46,38.46,38.12,109.88,38.12,38.12,456.57,38.46,119.1775
4641,39.83,39.83,39.83,37.68,106.0,37.68,37.68,423.14,39.83,110.9975
4642,39.82,39.82,39.82,34.05,102.51,34.05,34.05,365.76,39.82,92.445
4643,39.0,39.0,39.0,32.6,104.31,32.6,32.6,350.25,39.0,76.7275
4644,37.87,37.87,37.87,31.13,99.39,31.13,31.13,273.05,37.87,68.5625
4645,34.7,34.7,34.7,31.18,97.96,31.18,31.18,246.1,34.7,58.675
4646,33.94,33.94,33.94,32.08,95.28,32.08,32.08,190.02,33.94,50.78
4647,33.51,33.51,33.51,31.96,92.17,31.96,31.96,183.63,33.51,53.25
4648,33.56,33.56,33.56,34.0,91.92,34.0,34.0,211.39,33.56,68.0475
4649,34.71,34.71,34.71,37.41,98.79,37.41,37.41,294.48,34.71,85.665
4650,36.91,36.91,36.91,40.8,103.76,40.8,40.8,370.44,36.91,100.8425
4651,37.98,37.98,37.98,45.56,105.0,45.56,45.56,431.7,37.98,130.17
4652,37.79,37.79,37.79,44.76,100.29,44.76,44.76,448.22,37.79,150.575
4653,37.72,37.72,37.72,41.01,98.52,41.01,41.01,446.34,37.72,144.475
4654,41.2,41.2,41.2,40.05,95.03,40.05,40.05,435.93,41.2,130.95
4655,38.17,38.17,38.17,36.4,86.1,36.4,36.4,373.57,38.17,114.0
4656,35.85,35.85,35.85,34.47,78.0,34.47,34.47,400.44,35.85,111.0
4657,35.04,35.04,35.04,29.79,75.2,29.79,29.79,378.06,35.04,98.59
4658,33.77,33.77,33.77,28.16,72.86,28.16,28.16,345.47,33.77,95.42
4659,32.69,32.69,32.69,27.74,72.67,27.74,27.74,334.1,32.69,89.0025
4660,32.15,32.15,32.15,27.45,74.38,27.45,27.45,335.01,32.15,93.09
4661,32.14,32.14,32.14,28.52,78.85,28.52,28.52,371.63,32.14,96.9825
4662,32.29,32.29,32.29,35.85,95.34,35.85,35.85,421.32,32.29,112.435
4663,33.92,33.92,33.92,42.91,104.98,42.91,42.91,433.31,33.92,121.0175
4664,35.46,35.46,35.46,38.93,111.11,38.93,38.93,434.07,35.46,117.5925
4665,36.92,36.92,36.92,36.63,110.07,36.63,36.63,419.94,36.92,104.77
4666,37.0,37.0,37.0,36.15,103.32,36.15,36.15,379.9,37.0,95.76
4667,37.16,37.16,37.16,36.52,101.15,36.52,36.52,355.93,37.16,88.25
4668,36.43,36.43,36.43,36.98,95.41,36.98,36.98,301.49,36.43,80.1525
4669,34.04,34.04,34.04,36.97,88.55,36.97,36.97,274.85,34.04,73.7375
4670,32.14,32.14,32.14,36.57,79.05,36.57,36.57,239.44,32.14,70.3
4671,32.04,32.04,32.04,36.57,74.44,36.57,36.57,254.96,32.04,75.7375
4672,32.17,32.17,32.17,36.2,71.18,36.2,36.2,282.6,32.17,86.82
4673,34.94,34.94,34.94,38.69,81.87,38.69,38.69,346.37,34.94,96.98
4674,37.84,37.84,37.84,44.74,91.83,44.74,44.74,394.63,37.84,109.1475
4675,38.97,38.97,38.97,45.97,93.46,45.97,45.97,420.92,38.97,131.295
4676,39.91,39.91,39.91,46.08,94.33,46.08,46.08,436.27,39.91,148.2975
4677,39.05,39.05,39.05,41.98,88.11,41.98,41.98,433.93,39.05,134.04
4678,43.72,43.72,43.72,41.43,85.5,41.43,41.43,422.39,43.72,118.2
4679,39.11,39.11,39.11,37.02,75.68,37.02,37.02,400.04,39.11,101.09
4680,37.8,37.8,37.8,35.55,77.95,35.55,35.55,350.0,37.8,75.38
4681,36.58,36.58,36.58,30.22,76.83,30.22,30.22,320.07,36.58,62.5975
4682,36.45,36.45,36.45,30.0,75.81,30.0,30.0,298.49,36.45,50.1925
4683,35.16,35.16,35.16,28.73,75.72,28.73,28.73,305.01,35.16,50.115
4684,34.93,34.93,34.93,29.84,78.0,29.84,29.84,307.55,34.93,50.075
4685,36.84,36.84,36.84,34.29,81.44,34.29,34.29,330.0,36.84,49.225
4686,44.91,44.91,44.91,41.05,97.74,41.05,41.05,404.9,44.91,50.0025
4687,50.02,50.02,50.02,48.91,105.0,48.91,48.91,429.92,50.02,50.6325
4688,50.06,50.06,50.06,57.38,105.0,57.38,57.38,416.65,50.06,50.9975
4689,47.94,47.94,47.94,47.9,103.17,47.9,47.9,334.06,47.94,41.195
4690,46.2,46.2,46.2,46.07,101.23,46.07,46.07,262.45,46.2,33.725
4691,45.3,45.3,45.3,50.95,100.83,50.95,50.95,243.92,45.3,19.805
4692,44.0,44.0,44.0,46.57,94.79,46.57,46.57,218.1,44.0,19.0025
4693,41.0,41.0,41.0,43.78,90.86,43.78,43.78,190.0,41.0,-0.45
4694,38.56,38.56,38.56,41.86,85.0,41.86,41.86,191.8,38.56,-1.2175
4695,37.78,37.78,37.78,42.1,79.98,42.1,42.1,222.15,37.78,5.5775
4696,37.26,37.26,37.26,39.4,78.12,39.4,39.4,225.39,37.26,11.855
4697,37.77,37.77,37.77,41.71,90.61,41.71,41.71,335.35,37.77,37.9375
4698,42.56,42.56,42.56,44.52,94.64,44.52,44.52,409.07,42.56,59.8925
4699,45.94,45.94,45.94,47.3,96.7,47.3,47.3,421.86,45.94,75.2475
4700,44.08,44.08,44.08,44.93,96.3,44.93,44.93,430.45,44.08,85.705
4701,43.44,43.44,43.44,47.91,91.91,47.91,47.91,433.99,43.44,84.975
4702,44.6,44.6,44.6,42.09,90.86,42.09,42.09,432.89,44.6,84.7525
4703,38.16,38.16,38.16,37.97,85.17,37.97,37.97,404.09,38.16,78.405
4704,36.82,36.82,36.82,36.19,79.14,36.19,36.19,384.91,36.82,42.4675
4705,36.27,36.27,36.27,32.5,74.91,32.5,32.5,349.96,36.27,9.0
4706,34.93,34.93,34.93,29.84,73.13,29.84,29.84,289.8,34.93,-3.3725
4707,33.89,33.89,33.89,28.97,71.81,28.97,28.97,252.86,33.89,-3.7675
4708,33.13,33.13,33.13,29.35,72.62,29.35,29.35,236.19,33.13,-2.5875
4709,35.11,35.11,35.11,32.29,76.73,32.29,32.29,233.1,35.11,-7.6675
4710,39.21,39.21,39.21,43.11,93.88,43.11,43.11,211.55,39.21,-8.835
4711,46.95,46.95,46.95,50.9,101.87,50.9,50.9,199.74,46.95,-9.395
4712,49.14,49.14,49.14,56.18,101.59,56.18,56.18,139.93,49.14,-14.29
4713,47.95,47.95,47.95,58.04,97.91,58.04,58.04,52.49,47.95,-21.095
4714,47.13,47.13,47.13,58.7,93.37,58.7,58.7,35.53,47.13,5.0775
4715,46.92,46.92,46.92,53.87,90.42,53.87,53.87,1.07,46.92,4.5675
4716,42.07,42.07,42.07,52.62,89.06,52.62,52.62,0.07,42.07,4.8075
4717,39.9,39.9,39.9,44.41,78.01,44.41,44.41,-0.05,39.9,18.255
4718,39.46,39.46,39.46,43.93,74.15,43.93,43.93,-0.1,39.46,4.59
4719,39.04,39.04,39.04,44.03,70.28,44.03,44.03,0.0,39.04,-72.6725
4720,39.3,39.3,39.3,44.01,71.26,44.01,44.01,1.03,39.3,4.6875
4721,45.38,45.38,45.38,48.92,77.91,48.92,48.92,31.66,45.38,-9.255
4722,48.81,48.81,48.81,45.38,90.0,45.38,45.38,143.75,48.81,15.01
4723,52.64,52.64,52.64,48.39,96.93,48.39,48.39,264.3,52.64,67.97
4724,51.96,51.96,51.96,54.56,96.93,54.56,54.56,334.25,51.96,97.7375
4725,49.19,49.19,49.19,48.43,94.9,48.43,48.43,344.13,49.19,104.0
4726,49.0,49.0,49.0,43.1,91.17,43.1,43.1,357.55,49.0,104.3225
4727,45.19,45.19,45.19,38.98,81.17,38.98,38.98,331.77,45.19,101.5225
4728,40.02,40.02,40.02,36.48,72.87,36.48,36.48,290.06,40.02,87.49
4729,38.87,38.87,38.87,31.85,70.01,31.85,31.85,240.8,38.87,74.995
4730,38.12,38.12,38.12,29.51,66.02,29.51,29.51,200.64,38.12,64.255
4731,37.28,37.28,37.28,28.68,60.38,28.68,28.68,192.63,37.28,71.345
4732,37.9,37.9,37.9,28.76,57.48,28.76,28.76,193.81,37.9,75.005
4733,39.1,39.1,39.1,32.55,56.86,32.55,32.55,190.46,39.1,70.9475
4734,44.03,44.03,44.03,40.32,62.27,40.32,40.32,195.02,44.03,94.0
4735,53.92,53.92,53.92,42.74,70.08,42.74,42.74,190.14,53.92,122.2275
4736,54.8,54.8,54.8,44.86,75.56,44.86,44.86,189.51,54.8,107.61
4737,50.23,50.23,50.23,42.72,73.84,42.72,42.72,164.0,50.23,90.7675
4738,48.78,48.78,48.78,41.25,70.1,41.25,41.25,115.77,48.78,78.385
4739,47.7,47.7,47.7,41.38,66.72,41.38,41.38,110.21,47.7,66.1375
4740,45.0,45.0,45.0,39.01,55.65,39.01,39.01,87.59,45.0,41.96
4741,43.14,43.14,43.14,37.0,48.23,37.0,37.0,72.92,43.14,20.04
4742,40.52,40.52,40.52,35.74,30.08,35.74,35.74,40.02,40.52,17.055
4743,40.55,40.55,40.55,34.55,16.92,34.55,34.55,83.42,40.55,37.8225
4744,41.6,41.6,41.6,34.95,29.01,34.95,34.95,109.3,41.6,40.0425
4745,48.0,48.0,48.0,38.0,51.07,38.0,38.0,200.89,48.0,74.9925
4746,52.0,52.0,52.0,41.01,68.03,41.01,41.01,344.42,52.0,89.355
4747,54.01,54.01,54.01,42.01,77.56,42.01,42.01,415.01,54.01,111.98
4748,55.03,55.03,55.03,41.24,81.06,41.24,41.24,426.4,55.03,129.1925
4749,54.07,54.07,54.07,40.31,78.11,40.31,40.31,434.95,54.07,135.45
4750,50.64,50.64,50.64,40.93,75.62,40.93,40.93,430.02,50.64,116.12
4751,45.9,45.9,45.9,36.0,67.03,36.0,36.0,406.57,45.9,102.8675
4752,40.47,40.47,40.47,34.57,62.3,34.57,34.57,389.77,40.47,102.6425
4753,39.0,39.0,39.0,30.54,55.75,30.54,30.54,328.49,39.0,93.8275
4754,37.82,37.82,37.82,27.62,50.86,27.62,27.62,299.23,37.82,88.9525
4755,37.8,37.8,37.8,26.63,50.17,26.63,26.63,282.44,37.8,84.7
4756,37.68,37.68,37.68,26.0,45.49,26.0,26.0,287.08,37.68,87.5375
4757,37.87,37.87,37.87,25.75,46.33,25.75,25.75,305.11,37.87,90.9125
4758,43.8,43.8,43.8,25.8,50.83,25.8,25.8,393.11,43.8,114.0
4759,49.73,49.73,49.73,26.5,55.49,26.5,26.5,424.94,49.73,125.19
4760,48.96,48.96,48.96,26.87,54.82,26.87,26.87,401.82,48.96,117.475
4761,47.5,47.5,47.5,26.73,46.57,26.73,26.73,373.93,47.5,97.3925
4762,44.91,44.91,44.91,24.35,35.33,24.35,24.35,324.03,44.91,89.31
4763,43.49,43.49,43.49,23.99,25.78,23.99,23.99,303.44,43.49,80.71
4764,40.41,40.41,40.41,23.09,19.56,23.09,23.09,291.35,40.41,72.205
4765,39.25,39.25,39.25,23.15,0.1,23.15,23.15,271.57,39.25,72.9975
4766,38.99,38.99,38.99,23.12,-1.04,23.12,23.12,277.89,38.99,76.635
4767,39.72,39.72,39.72,23.47,-5.0,23.47,23.47,279.97,39.72,83.995
4768,39.21,39.21,39.21,24.15,0.01,24.15,24.15,386.25,39.21,92.545
4769,47.91,47.91,47.91,28.0,22.5,28.0,28.0,455.42,47.91,99.075
4770,49.94,49.94,49.94,34.65,58.02,34.65,34.65,512.56,49.94,119.4525
4771,54.79,54.79,54.79,37.95,74.62,37.95,37.95,637.64,54.79,144.5625
4772,54.02,54.02,54.02,38.41,79.92,38.41,38.41,679.54,54.02,155.6475
4773,49.4,49.4,49.4,38.0,85.03,38.0,38.0,600.0,49.4,149.945
4774,48.01,48.01,48.01,39.45,94.19,39.45,39.45,530.13,48.01,129.33
4775,43.73,43.73,43.73,37.52,91.13,37.52,37.52,469.86,43.73,113.805
4776,37.86,37.86,37.86,34.0,73.1,34.0,34.0,402.46,37.86,107.64
4777,37.06,37.06,37.06,28.36,67.2,28.36,28.36,368.99,37.06,103.0325
4778,37.0,37.0,37.0,27.0,64.4,27.0,27.0,336.39,37.0,98.7375
4779,36.66,36.66,36.66,25.4,64.83,25.4,25.4,325.24,36.66,95.64
4780,36.68,36.68,36.68,25.02,65.72,25.02,25.02,318.72,36.68,94.8
4781,37.87,37.87,37.87,25.06,73.48,25.06,25.06,350.98,37.87,102.21
4782,42.84,42.84,42.84,24.94,95.3,24.94,24.94,440.0,42.84,116.8525
4783,52.07,52.07,52.07,25.4,100.0,25.4,25.4,483.43,52.07,128.0475
4784,52.48,52.48,52.48,24.91,105.05,24.91,24.91,452.95,52.48,120.21
4785,49.43,49.43,49.43,24.93,98.99,24.93,24.93,385.6,49.43,108.6325
4786,47.86,47.86,47.86,24.72,95.0,24.72,24.72,364.07,47.86,98.1225
4787,47.03,47.03,47.03,23.49,93.1,23.49,23.49,342.88,47.03,89.0
4788,44.01,44.01,44.01,23.19,89.36,23.19,23.19,344.33,44.01,84.8175
4789,39.59,39.59,39.59,21.13,83.48,21.13,21.13,339.53,39.59,78.82
4790,39.4,39.4,39.4,19.46,78.4,19.46,19.46,322.72,39.4,72.615
4791,39.2,39.2,39.2,20.89,77.95,20.89,20.89,348.17,39.2,71.85
4792,39.36,39.36,39.36,24.28,85.11,24.28,24.28,380.01,39.36,78.81
4793,46.21,46.21,46.21,26.0,93.7,26.0,26.0,443.42,46.21,87.8375
4794,51.27,51.27,51.27,29.8,100.0,29.8,29.8,484.1,51.27,104.175
4795,55.0,55.0,55.0,36.15,110.0,36.15,36.15,581.25,55.0,132.37
4796,53.99,53.99,53.99,37.52,115.2,37.52,37.52,570.05,53.99,144.61
4797,57.0,57.0,57.0,37.95,110.02,37.95,37.95,466.15,57.0,144.1525
4798,50.6,50.6,50.6,40.42,103.86,40.42,40.42,392.7,50.6,136.52
4799,44.92,44.92,44.92,36.69,97.78,36.69,36.69,285.91,44.92,125.6475
4800,41.21,41.21,41.21,32.02,85.7,32.02,32.02,268.35,41.21,97.6175
4801,38.08,38.08,38.08,27.57,81.31,27.57,27.57,241.92,38.08,90.42
4802,36.81,36.81,36.81,26.4,79.7,26.4,26.4,234.63,36.81,86.43
4803,35.61,35.61,35.61,26.01,77.38,26.01,26.01,236.89,35.61,84.695
4804,34.36,34.36,34.36,26.0,77.93,26.0,26.0,235.99,34.36,84.6275
4805,34.03,34.03,34.03,27.09,80.9,27.09,27.09,280.09,34.03,87.99
4806,35.0,35.0,35.0,35.24,99.03,35.24,35.24,377.03,35.0,101.6775
4807,35.9,35.9,35.9,38.29,114.85,38.29,38.29,425.07,35.9,115.175
4808,36.79,36.79,36.79,39.0,111.36,39.0,39.0,394.46,36.79,110.6375
4809,36.8,36.8,36.8,38.22,102.11,38.22,38.22,334.09,36.8,94.39
4810,35.04,35.04,35.04,36.35,93.01,36.35,36.35,299.15,35.04,81.1875
4811,32.91,32.91,32.91,30.95,88.92,30.95,30.95,230.98,32.91,76.265
4812,31.63,31.63,31.63,26.34,85.0,26.34,26.34,228.72,31.63,68.69
4813,27.79,27.79,27.79,25.15,78.3,25.15,25.15,235.91,27.79,60.7325
4814,27.98,27.98,27.98,25.36,75.87,25.36,25.36,238.46,27.98,61.425
4815,28.81,28.81,28.81,25.11,78.45,25.11,25.11,287.4,28.81,68.5725
4816,31.51,31.51,31.51,25.93,80.3,25.93,25.93,319.97,31.51,75.9475
4817,34.74,34.74,34.74,35.19,86.52,35.19,35.19,380.32,34.74,88.36
4818,36.92,36.92,36.92,39.12,98.34,39.12,39.12,439.1,36.92,105.95
4819,38.38,38.38,38.38,42.54,106.0,42.54,42.54,513.99,38.38,127.4925
4820,37.53,37.53,37.53,43.9,112.7,43.9,43.9,526.26,37.53,156.82
4821,37.72,37.72,37.72,41.0,109.97,41.0,41.0,467.73,37.72,154.13
4822,39.2,39.2,39.2,40.8,106.0,40.8,40.8,413.57,39.2,125.075
4823,37.29,37.29,37.29,37.52,91.0,37.52,37.52,374.83,37.29,111.2675
4824,34.5,34.5,34.5,31.38,82.01,31.38,31.38,336.0,34.5,104.395
4825,32.4,32.4,32.4,27.85,78.18,27.85,27.85,328.74,32.4,100.245
4826,31.98,31.98,31.98,27.08,76.15,27.08,27.08,332.29,31.98,96.0
4827,30.27,30.27,30.27,26.95,76.5,26.95,26.95,335.67,30.27,96.025
4828,30.0,30.0,30.0,26.98,76.3,26.98,26.98,327.24,30.0,96.1475
4829,30.03,30.03,30.03,28.05,80.0,28.05,28.05,334.0,30.03,100.0475
4830,29.88,29.88,29.88,35.84,93.26,35.84,35.84,436.95,29.88,116.96
4831,30.67,30.67,30.67,39.07,106.56,39.07,39.07,493.88,30.67,126.1025
4832,31.02,31.02,31.02,38.28,108.45,38.28,38.28,488.31,31.02,119.4725
4833,31.01,31.01,31.01,35.25,95.91,35.25,35.25,462.98,31.01,107.9325
4834,29.69,29.69,29.69,27.79,87.07,27.79,27.79,431.95,29.69,101.2075
4835,29.31,29.31,29.31,26.17,79.98,26.17,26.17,381.09,29.31,94.39
4836,28.72,28.72,28.72,26.31,79.61,26.31,26.31,346.06,28.72,92.3675
4837,13.05,13.05,13.05,24.83,76.44,24.83,24.83,319.96,13.05,87.1725
4838,9.75,9.75,9.75,22.46,75.93,22.46,22.46,314.82,9.75,79.1825
4839,20.86,20.86,20.86,24.01,77.04,24.01,24.01,307.94,20.86,81.53
4840,28.04,28.04,28.04,24.75,82.63,24.75,24.75,337.08,28.04,87.11
4841,32.02,32.02,32.02,28.1,90.73,28.1,28.1,346.19,32.02,95.2225
4842,35.9,35.9,35.9,38.07,101.78,38.07,38.07,427.87,35.9,109.845
4843,42.42,42.42,42.42,42.74,113.59,42.74,42.74,488.71,42.42,120.7725
4844,43.6,43.6,43.6,41.82,111.44,41.82,41.82,515.45,43.6,126.7025
4845,44.92,44.92,44.92,40.48,110.0,40.48,40.48,495.18,44.92,122.6225
4846,46.62,46.62,46.62,39.73,104.59,39.73,39.73,513.29,46.62,113.3325
4847,40.0,40.0,40.0,37.13,95.5,37.13,37.13,419.96,40.0,103.4525
4848,37.47,37.47,37.47,33.31,83.01,33.31,33.31,372.69,37.47,104.3775
4849,35.11,35.11,35.11,28.39,77.36,28.39,28.39,334.1,35.11,81.4825
4850,34.23,34.23,34.23,27.17,75.99,27.17,27.17,333.41,34.23,75.63
4851,34.22,34.22,34.22,26.07,75.01,26.07,26.07,327.35,34.22,74.425
4852,34.16,34.16,34.16,26.05,74.12,26.05,26.05,328.25,34.16,76.915
4853,36.18,36.18,36.18,28.78,78.1,28.78,28.78,336.95,36.18,78.885
4854,42.9,42.9,42.9,35.18,95.06,35.18,35.18,409.88,42.9,92.0575
4855,47.69,47.69,47.69,39.4,103.77,39.4,39.4,450.9,47.69,90.095
4856,48.0,48.0,48.0,38.9,105.25,38.9,38.9,436.92,48.0,78.41
4857,46.47,46.47,46.47,37.67,96.92,37.67,37.67,409.4,46.47,70.2975
4858,44.45,44.45,44.45,34.44,88.08,34.44,34.44,342.65,44.45,57.8475
4859,42.2,42.2,42.2,32.31,85.37,32.31,32.31,334.03,42.2,50.26
4860,38.35,38.35,38.35,29.5,81.32,29.5,29.5,307.56,38.35,34.9975
4861,38.39,38.39,38.39,28.19,78.59,28.19,28.19,274.04,38.39,25.0025
4862,38.0,38.0,38.0,26.97,75.64,26.97,26.97,275.57,38.0,24.9975
4863,38.31,38.31,38.31,29.0,74.0,29.0,29.0,300.99,38.31,31.3675
4864,39.76,39.76,39.76,31.69,79.92,31.69,31.69,301.09,39.76,43.4
4865,44.98,44.98,44.98,38.83,87.98,38.83,38.83,391.04,44.98,67.4225
4866,48.98,48.98,48.98,42.19,95.96,42.19,42.19,450.56,48.98,93.645
4867,53.94,53.94,53.94,45.74,102.0,45.74,45.74,479.99,53.94,112.04
4868,53.34,53.34,53.34,44.34,105.0,44.34,44.34,480.9,53.34,115.73
4869,50.59,50.59,50.59,41.96,102.03,41.96,41.96,494.6,50.59,118.195
4870,51.87,51.87,51.87,41.44,97.06,41.44,41.44,461.04,51.87,114.3625
4871,43.36,43.36,43.36,36.92,83.94,36.92,36.92,424.92,43.36,96.9325
4872,38.61,38.61,38.61,35.96,86.03,35.96,35.96,404.56,38.61,79.9925
4873,37.58,37.58,37.58,32.98,80.1,32.98,32.98,344.67,37.58,61.61
4874,36.98,36.98,36.98,31.0,76.49,31.0,31.0,351.99,36.98,49.67
4875,36.52,36.52,36.52,29.86,75.1,29.86,29.86,337.01,36.52,40.7
4876,36.32,36.32,36.32,28.99,76.67,28.99,28.99,332.04,36.32,35.65
4877,37.7,37.7,37.7,31.43,83.03,31.43,31.43,331.27,37.7,30.0025
4878,45.15,45.15,45.15,40.33,94.42,40.33,40.33,337.03,45.15,23.0025
4879,53.96,53.96,53.96,45.89,105.63,45.89,45.89,333.12,53.96,7.2175
4880,50.98,50.98,50.98,39.36,106.91,39.36,39.36,343.78,50.98,1.565
4881,49.65,49.65,49.65,37.67,98.06,37.67,37.67,350.96,49.65,-1.17
4882,46.47,46.47,46.47,33.92,93.01,33.92,33.92,337.02,46.47,-2.3775
4883,44.3,44.3,44.3,30.97,89.95,30.97,30.97,307.36,44.3,-8.7875
4884,40.97,40.97,40.97,30.76,88.09,30.76,30.76,285.06,40.97,-17.265
4885,40.23,40.23,40.23,29.25,79.19,29.25,29.25,242.73,40.23,-35.0025
4886,40.17,40.17,40.17,27.9,74.51,27.9,27.9,183.97,40.17,-45.91
4887,40.95,40.95,40.95,29.69,75.01,29.69,29.69,185.45,40.95,-33.15
4888,44.9,44.9,44.9,30.93,75.8,30.93,30.93,226.44,44.9,-13.0825
4889,52.97,52.97,52.97,38.19,85.45,38.19,38.19,285.03,52.97,-3.355
4890,57.71,57.71,57.71,42.86,93.55,42.86,42.86,336.02,57.71,17.6525
4891,62.98,62.98,62.98,45.23,103.42,45.23,45.23,372.87,62.98,71.8925
4892,63.41,63.41,63.41,43.64,106.01,43.64,43.64,402.15,63.41,85.9775
4893,59.42,59.42,59.42,42.09,99.72,42.09,42.09,405.61,59.42,101.8025
4894,55.0,55.0,55.0,41.69,95.15,41.69,41.69,396.9,55.0,89.0875
4895,45.5,45.5,45.5,36.0,89.92,36.0,36.0,366.61,45.5,84.5975
4896,42.25,42.25,42.25,31.72,85.0,31.72,31.72,393.26,42.25,69.0625
4897,39.65,39.65,39.65,25.63,80.42,25.63,25.63,379.24,39.65,63.73
4898,38.48,38.48,38.48,23.94,76.3,23.94,23.94,355.06,38.48,59.84
4899,38.14,38.14,38.14,22.94,71.28,22.94,22.94,331.0,38.14,59.95
4900,37.94,37.94,37.94,23.71,70.33,23.71,23.71,316.18,37.94,61.9975
4901,38.53,38.53,38.53,25.22,69.87,25.22,25.22,302.82,38.53,71.3
4902,45.78,45.78,45.78,30.09,71.3,30.09,30.09,272.76,45.78,110.265
4903,53.06,53.06,53.06,36.14,75.86,36.14,36.14,260.93,53.06,122.93
4904,57.35,57.35,57.35,39.95,78.3,39.95,39.95,222.42,57.35,114.44
4905,57.75,57.75,57.75,39.83,78.81,39.83,39.83,162.89,57.75,98.43
4906,51.44,51.44,51.44,40.02,75.53,40.02,40.02,149.99,51.44,88.0025
4907,47.46,47.46,47.46,36.04,72.03,36.04,36.04,100.16,47.46,77.105
4908,45.65,45.65,45.65,29.57,70.3,29.57,29.57,71.72,45.65,63.625
4909,44.08,44.08,44.08,26.04,64.04,26.04,26.04,58.48,44.08,51.9175
4910,45.12,45.12,45.12,24.2,63.1,24.2,24.2,48.77,45.12,51.2
4911,47.0,47.0,47.0,24.01,65.01,24.01,24.01,64.4,47.0,57.645
4912,50.63,50.63,50.63,23.85,68.91,23.85,23.85,120.06,50.63,67.3925
4913,57.75,57.75,57.75,26.75,77.72,26.75,26.75,255.88,57.75,78.005
4914,68.13,68.13,68.13,34.97,85.07,34.97,34.97,355.02,68.13,98.79
